businessid,cta_dt_cnt,ppv_plv_dt_cnt,atc_dt_cnt
BZID-1304414218,25,24,13
BZID-1304604510,10,8,5
BZID-1304387312,11,11,2
BZID-1304604518,3,1,0
BZID-1304383698,41,38,18
BZID-1304604496,6,6,5
BZID-1304421657,28,24,14
BZID-1304351953,15,16,5
BZID-1304356857,15,10,8
BZID-1304406574,9,7,5
BZID-1304355786,25,24,12
BZID-1304352574,23,22,12
BZID-1304352639,14,9,3
BZID-1304421576,13,12,6
BZID-1304378756,9,7,0
BZID-1304449530,35,23,18
BZID-1304422871,2,1,0
BZID-1304354164,28,27,22
BZID-1304397911,43,35,16
BZID-1304604614,16,13,6
BZID-1304354887,33,33,32
BZID-1304604639,14,11,2
BZID-1304463807,22,15,10
BZID-1304354525,17,17,7
BZID-1304349484,33,25,19
BZID-1304405149,8,7,4
BZID-1304604976,15,10,4
BZID-1304353943,26,24,17
BZID-1304605165,18,18,4
BZID-1304367443,6,5,2
BZID-1304349663,35,33,17
BZID-1304370652,27,24,14
BZID-1304460884,15,9,4
BZID-1304352250,19,18,2
BZID-1304396842,17,17,7
BZID-1304351358,8,7,6
BZID-1304394140,8,7,2
BZID-1304395736,11,11,2
BZID-1304355546,20,19,13
BZID-1304383960,27,16,9
BZID-1304423783,23,21,14
BZID-1304473452,27,16,10
BZID-1304351740,7,3,2
BZID-1304409525,30,30,2
BZID-1304353445,33,31,25
BZID-1304382386,12,1,0
BZID-1304369519,19,16,0
BZID-1304360645,25,17,4
BZID-1304351468,24,23,6
BZID-1304450166,7,5,4
BZID-1304352744,32,27,20
BZID-1304356131,17,13,6
BZID-1304419634,27,25,9
BZID-1304370371,6,5,1
BZID-1304399949,6,6,3
BZID-1304416284,19,17,10
BZID-1304436566,24,18,14
BZID-1304350168,19,17,7
BZID-1304393704,34,28,20
BZID-1304604792,10,9,1
BZID-1304603663,8,7,0
BZID-1304422549,25,21,18
BZID-1304360098,11,9,7
BZID-1304382049,10,8,3
BZID-1304352883,10,6,5
BZID-1304369418,42,39,12
BZID-1304448834,29,25,20
BZID-1304370750,18,13,4
BZID-1304349417,19,14,6
BZID-1304356188,21,18,6
BZID-1304355057,32,21,8
BZID-1304356629,22,21,6
BZID-1304356727,28,27,19
BZID-1304459509,7,5,4
BZID-1304604246,4,4,2
BZID-1304604237,25,25,12
BZID-1304351877,18,16,6
BZID-1304437652,21,17,6
BZID-1304411433,1,2,2
BZID-1304419482,14,6,7
BZID-1304604262,8,7,3
BZID-1304356258,18,17,8
BZID-1304350926,16,13,7
BZID-1304459409,17,10,4
BZID-1304471233,29,26,11
BZID-1304410015,33,33,12
BZID-1304429602,11,8,3
BZID-1304604362,2,2,2
BZID-1304420046,25,22,13
BZID-1304604382,21,20,7
BZID-1304376834,19,15,3
BZID-1304385708,19,8,4
BZID-1304479269,26,21,6
BZID-1304373794,1,1,1
BZID-1304351853,16,12,9
BZID-1304447027,40,39,0
BZID-1304362395,2,2,0
BZID-1304414904,16,14,8
BZID-1304352547,33,31,22
BZID-1304476170,49,44,10
BZID-1304390792,24,22,9
BZID-1304354670,20,15,6
BZID-1304458855,6,5,2
BZID-1304605003,11,8,2
BZID-1304400254,1,1,0
BZID-1304360271,40,39,19
BZID-1304355789,4,3,3
BZID-1304409591,30,25,19
BZID-1304445122,23,14,5
BZID-1304357338,3,3,0
BZID-1304393712,25,21,10
BZID-1304424826,8,6,3
BZID-1304351852,31,29,16
BZID-1304416753,47,46,30
BZID-1304387792,27,23,13
BZID-1304364027,15,15,5
BZID-1304405477,18,16,7
BZID-1304355420,12,10,5
BZID-1304463260,34,29,9
BZID-1304449758,53,40,31
BZID-1304369905,8,7,0
BZID-1304425642,14,8,1
BZID-1304414909,6,5,4
BZID-1304368004,44,43,26
BZID-1304376879,28,23,5
BZID-1304467948,44,35,30
BZID-1304460134,57,51,44
BZID-1304363578,4,4,2
BZID-1304451891,5,5,1
BZID-1304433452,41,22,20
BZID-1304385707,50,46,34
BZID-1304381354,39,29,23
BZID-1304409052,39,38,15
BZID-1304426411,37,27,18
BZID-1304400811,56,54,43
BZID-1304403817,43,31,19
BZID-1304467032,24,24,18
BZID-1304364185,25,17,7
BZID-1304377237,9,8,2
BZID-1304463438,44,34,17
BZID-1304461218,7,6,7
BZID-1304418602,58,52,32
BZID-1304410850,36,27,17
BZID-1304396019,15,10,6
BZID-1304458647,20,16,3
BZID-1304470313,37,18,13
BZID-1304364137,46,45,32
BZID-1304364145,14,14,7
BZID-1304364325,8,4,2
BZID-1304380016,1,0,0
BZID-1304456349,37,27,8
BZID-1304396822,24,20,17
BZID-1304364087,39,35,26
BZID-1304408619,13,11,8
BZID-1304449044,29,29,7
BZID-1304418065,46,31,20
BZID-1304443234,14,8,5
BZID-1304409873,26,24,13
BZID-1304411100,7,4,1
BZID-1304373909,10,8,2
BZID-1304419405,17,17,6
BZID-1304424693,27,23,13
BZID-1304455399,22,18,5
BZID-1304409645,39,26,19
BZID-1304368646,16,14,11
BZID-1304414560,54,54,19
BZID-1304380444,21,9,3
BZID-1304364195,1,1,1
BZID-1304403315,15,11,0
BZID-1304349228,1,1,0
BZID-1304465850,38,25,14
BZID-1304364164,17,12,5
BZID-1304349550,10,8,2
BZID-1304417454,2,2,0
BZID-1304364424,2,2,0
BZID-1304437400,21,18,2
BZID-1304461836,22,18,0
BZID-1304441524,26,21,14
BZID-1304463331,46,39,7
BZID-1304435166,51,48,32
BZID-1304476191,34,11,0
BZID-1304401901,54,53,28
BZID-1304421237,10,8,5
BZID-1304381212,41,34,23
BZID-1304385177,42,41,19
BZID-1304364277,25,23,12
BZID-1304431025,29,28,14
BZID-1304373368,7,5,0
BZID-1304383208,9,3,0
BZID-1304380996,7,7,3
BZID-1304372612,26,24,4
BZID-1304420791,19,17,7
BZID-1304387295,15,11,5
BZID-1304369824,27,15,2
BZID-1304416475,52,42,40
BZID-1304465982,48,36,28
BZID-1304414938,42,36,33
BZID-1304472895,31,26,17
BZID-1304394962,10,7,3
BZID-1304428711,31,27,10
BZID-1304463722,37,31,22
BZID-1304384390,37,28,13
BZID-1304391678,12,10,2
BZID-1304396929,41,36,9
BZID-1304466845,39,26,6
BZID-1304477462,42,31,18
BZID-1304392609,45,33,15
BZID-1304385429,24,7,4
BZID-1304359660,26,19,12
BZID-1304384878,2,1,0
BZID-1304438566,46,44,35
BZID-1304474769,25,22,4
BZID-1304448963,1,1,0
BZID-1304358099,18,15,9
BZID-1304429334,4,2,2
BZID-1304479928,19,18,7
BZID-1304415639,28,21,11
BZID-1304413558,29,20,6
BZID-1304429071,4,2,2
BZID-1304406130,15,14,3
BZID-1304413424,2,1,1
BZID-1304388659,36,33,11
BZID-1304363838,15,13,7
BZID-1304350691,18,16,7
BZID-1304417217,35,26,15
BZID-1304425862,5,4,3
BZID-1304414114,13,12,6
BZID-1304405902,46,35,25
BZID-1304392198,6,5,1
BZID-1304471204,23,20,4
BZID-1304364779,10,10,3
BZID-1304367588,35,30,29
BZID-1304467474,8,8,2
BZID-1304471998,41,34,19
BZID-1304429509,6,5,4
BZID-1304417104,9,9,4
BZID-1304388357,19,16,0
BZID-1304410649,13,14,7
BZID-1304426666,36,29,15
BZID-1304390495,16,15,2
BZID-1304382756,3,2,0
BZID-1304443742,6,4,3
BZID-1304466051,33,23,20
BZID-1304423178,30,27,6
BZID-1304374996,12,10,2
BZID-1304350036,29,24,13
BZID-1304411286,19,10,3
BZID-1304375803,7,0,0
BZID-1304397828,4,2,1
BZID-1304479224,50,41,29
BZID-1304420763,17,13,5
BZID-1304448139,23,18,8
BZID-1304363923,37,36,22
BZID-1304424156,40,30,16
BZID-1304370032,24,19,1
BZID-1304395917,27,22,4
BZID-1304352760,43,35,28
BZID-1304397006,37,33,14
BZID-1304471237,12,8,7
BZID-1304378042,9,7,6
BZID-1304369843,23,22,10
BZID-1304418272,29,25,3
BZID-1304464470,52,48,36
BZID-1304366547,4,4,3
BZID-1304359284,29,24,13
BZID-1304468729,42,41,18
BZID-1304479298,24,18,10
BZID-1304422501,4,3,3
BZID-1304400874,30,28,10
BZID-1304430093,16,10,3
BZID-1304371644,25,19,10
BZID-1304436794,5,2,1
BZID-1304434309,10,9,3
BZID-1304417433,23,13,9
BZID-1304416216,15,12,1
BZID-1304401927,43,30,14
BZID-1304464016,39,27,18
BZID-1304463349,18,15,7
BZID-1304423171,47,45,13
BZID-1304350471,17,11,8
BZID-1304411590,1,0,0
BZID-1304408011,1,0,0
BZID-1304390139,2,0,0
BZID-1304368452,2,0,0
BZID-1304462694,1,0,0
BZID-1304610714,1,1,0
BZID-1304610586,1,0,0
BZID-1304428528,3,1,0
BZID-1304456399,2,0,0
BZID-1304441073,1,1,1
BZID-1304596638,1,1,0
BZID-1304608529,1,1,0
BZID-1304465451,2,0,0
BZID-1304403931,1,0,0
BZID-1304608048,1,1,0
BZID-1304429928,1,0,0
BZID-1304439650,1,0,0
BZID-1304351958,2,0,0
BZID-1304410823,1,0,0
BZID-1304443033,1,0,0
BZID-1304371656,1,0,0
BZID-1304464522,1,0,0
BZID-1304430017,1,0,0
BZID-1304388102,1,0,0
BZID-1304349706,1,0,0
BZID-1304427558,1,0,0
BZID-1304412201,1,0,0
BZID-1304422076,1,0,0
BZID-1304401704,1,0,0
BZID-1304368259,1,1,0
BZID-1304373773,3,0,0
BZID-1304354963,1,0,0
BZID-1304368708,1,0,0
BZID-1304471142,1,0,0
BZID-1304596795,2,0,0
BZID-1304451065,1,0,0
BZID-1304413560,1,1,0
BZID-1304351896,1,0,0
BZID-1304606640,1,0,0
BZID-1304606319,1,0,0
BZID-1304597400,1,1,0
BZID-1304376233,1,0,0
BZID-1304384365,1,0,0
BZID-1304402323,1,0,0
BZID-1304465041,1,0,0
BZID-1304420704,1,0,0
BZID-1304609981,1,0,0
BZID-1304436372,1,0,0
BZID-1304409933,1,0,0
BZID-1304473405,1,0,0
BZID-1304597942,1,0,0
BZID-1304411512,1,0,0
BZID-1304596289,1,0,0
BZID-1304400759,1,0,0
BZID-1304356746,1,0,0
BZID-1304387206,0,1,0
BZID-1304458224,1,0,0
BZID-1304609940,1,0,0
BZID-1304376774,1,0,0
BZID-1304369704,1,0,0
BZID-1304458841,1,0,0
BZID-1304364819,1,0,0
BZID-1304402898,1,0,0
BZID-1304435351,1,0,0
BZID-1304430550,1,1,0
BZID-1304393032,1,0,0
BZID-1304387709,1,0,0
BZID-1304373190,1,0,0
BZID-1304408518,1,0,0
BZID-1304603886,1,0,0
BZID-1304425935,1,0,0
BZID-1304377826,1,0,0
BZID-1304388631,1,0,0
BZID-1304397092,1,1,0
BZID-1304378071,41,23,8
BZID-1304464225,17,15,3
BZID-1304379709,21,18,7
BZID-1304377212,39,31,7
BZID-1304353295,24,25,11
BZID-1304411549,2,2,0
BZID-1304433338,35,22,13
BZID-1304365297,31,27,9
BZID-1304446696,20,15,9
BZID-1304400231,5,5,2
BZID-1304477322,42,36,30
BZID-1304398325,10,9,3
BZID-1304435071,2,2,0
BZID-1304385626,30,21,18
BZID-1304467170,12,7,4
BZID-1304359534,38,34,21
BZID-1304389788,5,0,1
BZID-1304399322,32,27,12
BZID-1304385455,49,44,9
BZID-1304423906,23,20,10
BZID-1304442317,17,17,9
BZID-1304431007,36,27,16
BZID-1304604636,13,10,5
BZID-1304431039,9,9,0
BZID-1304604669,8,4,2
BZID-1304352381,17,14,8
BZID-1304604165,25,26,20
BZID-1304391747,11,10,7
BZID-1304398316,19,16,4
BZID-1304354365,8,7,3
BZID-1304394851,34,27,21
BZID-1304465555,50,45,37
BZID-1304350894,5,5,2
BZID-1304432845,2,0,0
BZID-1304448216,10,9,0
BZID-1304430774,44,37,19
BZID-1304604292,6,3,3
BZID-1304383230,9,9,2
BZID-1304349719,33,30,12
BZID-1304355327,14,12,9
BZID-1304398416,17,12,11
BZID-1304604716,19,16,15
BZID-1304396969,30,30,4
BZID-1304406700,11,6,6
BZID-1304399318,22,11,5
BZID-1304419862,4,2,1
BZID-1304450006,12,12,8
BZID-1304390956,38,22,12
BZID-1304422482,4,3,0
BZID-1304385341,5,3,1
BZID-1304457932,31,15,14
BZID-1304378146,7,5,1
BZID-1304357341,9,9,1
BZID-1304349680,36,36,23
BZID-1304350950,27,25,10
BZID-1304378981,12,9,3
BZID-1304377124,42,42,16
BZID-1304478513,25,18,11
BZID-1304458656,2,2,1
BZID-1304604837,4,3,1
BZID-1304604846,15,13,9
BZID-1304604832,6,3,2
BZID-1304356961,21,21,3
BZID-1304411945,12,7,5
BZID-1304408787,11,7,3
BZID-1304603482,9,8,3
BZID-1304606419,7,7,0
BZID-1304603518,1,1,0
BZID-1304431328,41,36,27
BZID-1304603395,5,4,2
BZID-1304355581,17,15,10
BZID-1304363393,5,4,1
BZID-1304459074,24,20,9
BZID-1304405405,2,2,1
BZID-1304367759,10,8,5
BZID-1304401648,17,14,0
BZID-1304603440,10,10,1
BZID-1304356516,7,7,2
BZID-1304377372,6,6,0
BZID-1304353656,14,9,7
BZID-1304355394,5,4,1
BZID-1304451424,44,35,20
BZID-1304474028,26,24,9
BZID-1304505645,4,3,1
BZID-1304395181,6,5,3
BZID-1304603634,17,15,9
BZID-1304603636,7,2,2
BZID-1304603529,2,2,2
BZID-1304459300,49,45,40
BZID-1304375211,2,1,2
BZID-1304425407,10,4,2
BZID-1304416965,5,5,1
BZID-1304603524,18,10,3
BZID-1304360216,6,5,3
BZID-1304603913,10,10,4
BZID-1304457974,1,1,1
BZID-1304382253,12,10,7
BZID-1304603218,17,17,4
BZID-1304384331,23,16,14
BZID-1304473707,48,45,17
BZID-1304451761,31,13,9
BZID-1304423852,8,5,3
BZID-1304399863,2,2,1
BZID-1304467940,7,5,2
BZID-1304457449,16,10,3
BZID-1304463201,14,13,3
BZID-1304358863,39,28,15
BZID-1304603673,8,7,6
BZID-1304478280,8,7,0
BZID-1304412954,14,9,8
BZID-1304429624,14,9,4
BZID-1304386428,7,7,2
BZID-1304407999,42,33,23
BZID-1304377361,11,2,2
BZID-1304459447,45,42,25
BZID-1304379277,5,5,4
BZID-1304603877,4,4,1
BZID-1304435239,17,15,8
BZID-1304448197,5,4,0
BZID-1304356709,17,16,9
BZID-1304352277,18,16,14
BZID-1304409988,44,28,13
BZID-1304360364,5,5,2
BZID-1304386760,5,4,3
BZID-1304373464,17,17,11
BZID-1304356205,19,15,5
BZID-1304353156,21,15,4
BZID-1304603326,4,3,2
BZID-1304604012,18,16,11
BZID-1304603970,1,1,0
BZID-1304394531,10,10,0
BZID-1304603311,18,14,10
BZID-1304603943,13,10,7
BZID-1304370910,18,6,6
BZID-1304375628,6,5,1
BZID-1304604127,2,2,1
BZID-1304409888,13,11,4
BZID-1304423591,7,6,4
BZID-1304375240,20,14,4
BZID-1304604145,4,4,0
BZID-1304391329,27,20,5
BZID-1304415923,34,28,20
BZID-1304362928,24,14,11
BZID-1304604090,6,5,1
BZID-1304417958,26,24,8
BZID-1304438717,29,27,11
BZID-1304352298,32,31,20
BZID-1304603679,6,6,1
BZID-1304595600,14,11,1
BZID-1304436009,9,8,0
BZID-1304381012,1,1,0
BZID-1304375703,17,11,5
BZID-1304604028,23,23,21
BZID-1304603745,17,9,3
BZID-1304356803,24,23,13
BZID-1304376576,17,14,5
BZID-1304409058,2,1,2
BZID-1304351209,4,4,1
BZID-1304349363,11,8,0
BZID-1304407742,22,14,12
BZID-1304387468,3,3,0
BZID-1304450891,24,23,13
BZID-1304596319,8,8,4
BZID-1304608775,10,9,4
BZID-1304436672,5,2,0
BZID-1304417740,11,10,2
BZID-1304477569,21,11,7
BZID-1304474905,25,20,10
BZID-1304376252,5,3,0
BZID-1304407741,4,4,1
BZID-1304424847,8,4,1
BZID-1304433838,21,21,16
BZID-1304607235,15,15,7
BZID-1304366155,6,5,0
BZID-1304362814,5,5,3
BZID-1304596015,7,7,2
BZID-1304354605,12,12,3
BZID-1304596010,4,3,0
BZID-1304596170,1,1,1
BZID-1304387417,3,2,2
BZID-1304390194,3,3,1
BZID-1304411146,1,1,1
BZID-1304404684,3,2,1
BZID-1304427019,4,4,1
BZID-1304596811,7,3,0
BZID-1304596803,2,2,2
BZID-1304354944,20,19,9
BZID-1304596863,1,1,1
BZID-1304610693,5,4,3
BZID-1304423289,3,3,0
BZID-1304401223,18,16,14
BZID-1304605476,10,9,2
BZID-1304357297,17,16,3
BZID-1304596773,1,1,0
BZID-1304381852,3,3,2
BZID-1304364409,7,7,2
BZID-1304596649,3,3,1
BZID-1304598379,2,1,1
BZID-1304598359,1,1,0
BZID-1304598396,2,2,1
BZID-1304430692,11,9,2
BZID-1304403743,2,2,1
BZID-1304595310,6,6,6
BZID-1304353356,8,5,4
BZID-1304598366,3,2,1
BZID-1304598355,2,2,1
BZID-1304595619,5,5,4
BZID-1304399758,5,5,2
BZID-1304439259,4,4,2
BZID-1304598314,6,6,6
BZID-1304354455,14,6,2
BZID-1304379340,3,3,2
BZID-1304598527,6,6,5
BZID-1304373221,9,7,1
BZID-1304608112,6,3,3
BZID-1304403443,29,23,12
BZID-1304416514,10,7,0
BZID-1304393922,8,8,2
BZID-1304374728,10,8,5
BZID-1304605205,12,10,8
BZID-1304400547,4,4,1
BZID-1304429363,8,5,5
BZID-1304409994,2,1,0
BZID-1304458323,8,5,3
BZID-1304598770,5,5,3
BZID-1304595037,2,2,0
BZID-1304595231,3,3,1
BZID-1304471870,16,11,5
BZID-1304353770,19,16,6
BZID-1304594945,2,2,1
BZID-1304421738,7,5,1
BZID-1304397420,8,6,2
BZID-1304426600,8,7,3
BZID-1304598141,4,4,3
BZID-1304424821,20,18,9
BZID-1304353821,9,8,4
BZID-1304379090,4,2,2
BZID-1304398467,4,3,2
BZID-1304456705,15,14,2
BZID-1304598251,2,2,1
BZID-1304396277,5,4,2
BZID-1304373151,4,3,1
BZID-1304389629,7,6,1
BZID-1304366529,2,2,2
BZID-1304595754,5,5,0
BZID-1304609011,7,6,3
BZID-1304360581,18,16,12
BZID-1304368620,5,3,1
BZID-1304377025,25,20,8
BZID-1304595052,6,6,4
BZID-1304603446,7,7,3
BZID-1304441599,14,10,0
BZID-1304595480,4,3,1
BZID-1304376883,3,3,2
BZID-1304423781,16,12,9
BZID-1304608315,14,12,4
BZID-1304595476,5,4,3
BZID-1304595159,5,5,2
BZID-1304595048,4,4,1
BZID-1304595149,3,3,0
BZID-1304595884,2,2,0
BZID-1304605989,14,13,11
BZID-1304436888,8,6,4
BZID-1304594983,1,1,0
BZID-1304472097,20,15,5
BZID-1304465318,23,16,5
BZID-1304386133,13,10,5
BZID-1304425601,1,1,1
BZID-1304598968,1,1,1
BZID-1304607063,4,4,0
BZID-1304598037,5,5,1
BZID-1304430837,4,4,2
BZID-1304351048,17,14,10
BZID-1304425730,22,16,12
BZID-1304428181,18,17,8
BZID-1304373056,4,3,0
BZID-1304367765,17,12,5
BZID-1304365247,3,2,0
BZID-1304349503,5,5,2
BZID-1304377549,25,23,5
BZID-1304385277,16,14,1
BZID-1304378869,4,2,0
BZID-1304374147,1,2,1
BZID-1304349223,5,3,2
BZID-1304417856,3,1,0
BZID-1304349669,5,4,3
BZID-1304433545,13,12,11
BZID-1304478773,16,15,7
BZID-1304451264,11,4,3
BZID-1304404766,4,4,0
BZID-1304408209,1,1,1
BZID-1304422842,10,4,3
BZID-1304387381,10,5,4
BZID-1304382186,8,7,4
BZID-1304450726,28,27,11
BZID-1304414519,9,7,0
BZID-1304361027,4,1,0
BZID-1304451695,4,1,1
BZID-1304455335,4,1,1
BZID-1304409523,1,1,1
BZID-1304459593,9,10,0
BZID-1304350121,4,4,1
BZID-1304412524,2,2,2
BZID-1304406716,8,7,5
BZID-1304403217,5,4,1
BZID-1304350001,10,5,4
BZID-1304387459,9,3,1
BZID-1304477099,3,3,1
BZID-1304350095,11,10,3
BZID-1304399907,10,5,1
BZID-1304419685,10,10,5
BZID-1304436639,11,11,4
BZID-1304448982,18,18,5
BZID-1304470552,2,2,0
BZID-1304398063,14,8,2
BZID-1304432317,18,10,5
BZID-1304389956,13,11,0
BZID-1304411159,6,5,3
BZID-1304412516,9,5,2
BZID-1304463650,13,6,2
BZID-1304394428,3,3,0
BZID-1304460187,5,5,0
BZID-1304428730,22,10,5
BZID-1304372610,3,1,1
BZID-1304381573,3,2,1
BZID-1304401896,8,7,0
BZID-1304447913,14,13,8
BZID-1304375105,8,7,0
BZID-1304412945,17,10,2
BZID-1304388259,4,4,2
BZID-1304430329,2,1,0
BZID-1304465213,25,14,1
BZID-1304478202,16,16,6
BZID-1304404816,10,10,6
BZID-1304375743,6,5,0
BZID-1304390290,3,2,1
BZID-1304462011,21,13,8
BZID-1304394165,7,5,4
BZID-1304363280,12,9,2
BZID-1304368451,14,13,6
BZID-1304389681,3,0,0
BZID-1304439851,10,8,0
BZID-1304410147,1,1,1
BZID-1304374723,10,6,2
BZID-1304393470,5,4,0
BZID-1304435949,2,1,1
BZID-1304383947,6,6,1
BZID-1304469033,17,12,6
BZID-1304353064,9,6,0
BZID-1304382476,10,5,1
BZID-1304410106,6,6,1
BZID-1304406194,19,16,4
BZID-1304376722,7,5,0
BZID-1304472761,30,26,14
BZID-1304412997,6,3,2
BZID-1304353154,6,6,2
BZID-1304428825,2,1,1
BZID-1304459749,1,0,0
BZID-1304363662,5,3,0
BZID-1304478530,3,3,2
BZID-1304379872,11,9,4
BZID-1304560776,4,0,0
BZID-1304389622,12,11,7
BZID-1304360508,9,7,3
BZID-1304351556,5,4,2
BZID-1304352864,1,0,0
BZID-1304404350,13,13,0
BZID-1304392319,2,2,1
BZID-1304352828,7,7,3
BZID-1304375547,5,4,0
BZID-1304441577,10,9,0
BZID-1304352965,3,3,1
BZID-1304351906,8,2,3
BZID-1304479236,7,4,4
BZID-1304351514,14,13,4
BZID-1304434816,30,17,0
BZID-1304376721,9,8,7
BZID-1304354471,2,2,1
BZID-1304376904,4,3,1
BZID-1304458840,11,8,4
BZID-1304399630,13,10,6
BZID-1304471762,5,3,2
BZID-1304428776,4,3,1
BZID-1304409147,2,2,1
BZID-1304355235,2,2,2
BZID-1304371014,6,6,1
BZID-1304461712,4,3,0
BZID-1304409143,1,1,0
BZID-1304448923,6,6,1
BZID-1304437276,6,6,0
BZID-1304351274,6,3,3
BZID-1304351484,9,9,3
BZID-1304453243,3,3,2
BZID-1304412578,10,10,5
BZID-1304397153,20,7,2
BZID-1304478973,9,9,1
BZID-1304403577,7,7,2
BZID-1304402839,4,1,0
BZID-1304351752,3,2,0
BZID-1304352059,3,3,1
BZID-1304351982,3,3,2
BZID-1304411771,6,4,4
BZID-1304367764,7,7,3
BZID-1304355139,16,15,4
BZID-1304357505,6,6,3
BZID-1304367624,19,17,12
BZID-1304470466,16,15,10
BZID-1304364514,11,11,2
BZID-1304351342,6,2,1
BZID-1304605661,3,3,0
BZID-1304605954,1,1,0
BZID-1304606079,1,1,1
BZID-1304387656,5,3,4
BZID-1304395299,14,7,3
BZID-1304419321,10,8,5
BZID-1304458717,5,3,0
BZID-1304363184,17,17,2
BZID-1304410673,5,5,2
BZID-1304606108,1,1,0
BZID-1304606097,1,1,1
BZID-1304607188,5,5,1
BZID-1304605814,4,4,1
BZID-1304459085,5,4,1
BZID-1304605941,7,6,2
BZID-1304396793,10,7,4
BZID-1304439177,7,5,4
BZID-1304396912,9,5,3
BZID-1304355485,4,3,4
BZID-1304608525,5,5,0
BZID-1304457311,5,4,2
BZID-1304441791,7,6,1
BZID-1304382599,8,8,1
BZID-1304353867,7,4,1
BZID-1304423445,6,6,1
BZID-1304608613,17,16,6
BZID-1304464757,1,1,0
BZID-1304357144,4,1,0
BZID-1304470116,20,18,2
BZID-1304425814,3,3,1
BZID-1304354863,8,6,2
BZID-1304476578,1,1,1
BZID-1304606124,6,3,2
BZID-1304418922,6,6,2
BZID-1304373124,5,2,0
BZID-1304447656,10,9,1
BZID-1304405196,2,3,0
BZID-1304605273,3,3,2
BZID-1304608686,13,11,2
BZID-1304448917,3,2,1
BZID-1304476650,13,11,6
BZID-1304608890,2,2,0
BZID-1304434345,26,18,8
BZID-1304370352,17,16,3
BZID-1304598854,5,3,0
BZID-1304460627,3,2,1
BZID-1304465087,5,3,1
BZID-1304375387,3,3,3
BZID-1304353739,9,9,2
BZID-1304609241,3,3,1
BZID-1304459125,6,5,2
BZID-1304409648,4,3,0
BZID-1304405868,2,1,0
BZID-1304390119,22,16,8
BZID-1304391437,24,22,14
BZID-1304608829,1,1,0
BZID-1304390032,3,2,1
BZID-1304357857,1,1,1
BZID-1304422355,2,1,0
BZID-1304403204,4,2,0
BZID-1304410657,4,4,3
BZID-1304470932,5,2,1
BZID-1304361025,1,1,1
BZID-1304607492,1,1,1
BZID-1304607532,12,10,4
BZID-1304432655,6,3,2
BZID-1304607696,1,1,0
BZID-1304380975,9,8,6
BZID-1304479875,2,2,1
BZID-1304460383,29,10,6
BZID-1304380841,3,1,0
BZID-1304456893,18,10,7
BZID-1304374478,11,10,4
BZID-1304405465,19,10,8
BZID-1304603781,24,23,8
BZID-1304606407,3,3,0
BZID-1304605635,14,14,7
BZID-1304351692,21,21,5
BZID-1304402224,10,8,6
BZID-1304363770,2,2,2
BZID-1304383790,29,28,6
BZID-1304351294,18,14,4
BZID-1304376864,21,16,8
BZID-1304355765,12,8,3
BZID-1304383589,35,29,17
BZID-1304416118,22,21,2
BZID-1304355554,5,4,4
BZID-1304351702,10,10,3
BZID-1304606577,1,1,1
BZID-1304406120,8,8,1
BZID-1304404020,17,16,4
BZID-1304426725,38,14,11
BZID-1304438767,21,20,5
BZID-1304606522,2,2,0
BZID-1304474718,12,11,1
BZID-1304398550,8,8,6
BZID-1304606713,2,1,1
BZID-1304606666,18,15,6
BZID-1304408831,3,3,1
BZID-1304606996,20,20,15
BZID-1304426954,26,16,11
BZID-1304381663,23,22,8
BZID-1304407719,31,30,8
BZID-1304367434,10,9,1
BZID-1304423516,27,22,14
BZID-1304395513,9,9,9
BZID-1304376587,22,22,0
BZID-1304349627,24,24,6
BZID-1304467020,7,5,1
BZID-1304606776,10,9,5
BZID-1304442390,6,3,1
BZID-1304460797,32,16,5
BZID-1304399781,20,17,14
BZID-1304606879,17,13,9
BZID-1304357096,18,11,9
BZID-1304449095,4,3,1
BZID-1304371446,42,40,10
BZID-1304389229,20,17,5
BZID-1304440008,14,12,10
BZID-1304383502,25,25,4
BZID-1304417567,11,9,5
BZID-1304351736,10,7,1
BZID-1304420592,7,6,1
BZID-1304606369,8,3,3
BZID-1304368589,26,20,15
BZID-1304351354,13,13,0
BZID-1304606544,11,10,4
BZID-1304420274,4,3,1
BZID-1304351314,31,24,16
BZID-1304607060,2,0,0
BZID-1304607072,4,4,2
BZID-1304477405,4,3,2
BZID-1304441320,10,8,4
BZID-1304548654,5,3,0
BZID-1304431518,28,18,9
BZID-1304607193,7,7,2
BZID-1304366395,27,20,13
BZID-1304403712,14,9,8
BZID-1304350161,9,8,6
BZID-1304607015,8,6,3
BZID-1304369800,11,5,2
BZID-1304606654,4,2,0
BZID-1304606793,1,1,1
BZID-1304438610,13,13,6
BZID-1304607127,13,12,5
BZID-1304604027,12,10,2
BZID-1304606446,9,9,7
BZID-1304432527,10,8,7
BZID-1304372951,8,7,5
BZID-1304606967,14,11,8
BZID-1304387856,27,23,14
BZID-1304395529,13,9,11
BZID-1304351304,18,17,6
BZID-1304356015,11,10,1
BZID-1304388136,32,28,16
BZID-1304353345,9,9,5
BZID-1304576525,10,4,1
BZID-1304422798,4,4,2
BZID-1304606938,18,18,9
BZID-1304370009,26,22,11
BZID-1304607017,13,10,5
BZID-1304606941,15,14,10
BZID-1304390632,5,4,0
BZID-1304462033,17,15,6
BZID-1304607097,6,5,3
BZID-1304376901,4,3,3
BZID-1304605714,14,11,10
