businessid,calls
BZID-1304479646,1
BZID-1304422323,1
BZID-1304368726,1
BZID-1304398419,2
BZID-1304436610,1
BZID-1304436515,1
BZID-1304426621,2
BZID-1304462805,4
BZID-1304362180,3
BZID-1304477503,1
BZID-1304451459,1
BZID-1304365713,3
BZID-1304479141,5
BZID-1304479654,1
BZID-1304360859,1
BZID-1304479882,3
BZID-1304474372,2
BZID-1304370532,5
BZID-1304432811,7
BZID-1304465894,1
BZID-1304460684,3
BZID-1304396026,8
BZID-1304416930,1
BZID-1304472070,4
BZID-1304384863,4
BZID-1304389153,5
BZID-1304421501,8
BZID-1304353310,2
BZID-1304362747,2
BZID-1304368162,3
BZID-1304372099,2
BZID-1304464168,2
BZID-1304418634,5
BZID-1304372814,2
BZID-1304392719,4
BZID-1304399958,3
BZID-1304380727,2
BZID-1304470176,2
BZID-1304470169,1
BZID-1304438625,5
BZID-1304477553,4
BZID-1304362632,3
BZID-1304390991,3
BZID-1304464395,4
BZID-1304415015,2
BZID-1304423583,4
BZID-1304368371,2
BZID-1304473249,1
BZID-1304405437,14
BZID-1304392178,5
BZID-1304390552,4
BZID-1304391563,3
BZID-1304420293,4
BZID-1304469949,3
BZID-1304467885,2
BZID-1304427103,1
BZID-1304424274,2
BZID-1304363996,1
BZID-1304418360,1
BZID-1304349240,5
BZID-1304394084,1
BZID-1304477499,3
BZID-1304437924,10
BZID-1304370369,3
BZID-1304413446,3
BZID-1304433594,1
BZID-1304412764,4
BZID-1304381217,7
BZID-1304470727,1
BZID-1304474360,1
BZID-1304378147,4
BZID-1304406525,2
BZID-1304400580,6
BZID-1304445885,10
BZID-1304479542,1
BZID-1304362553,5
BZID-1304377317,2
BZID-1304469935,3
BZID-1304402287,6
BZID-1304446027,1
BZID-1304378841,3
BZID-1304439845,1
BZID-1304392333,1
BZID-1304417370,14
BZID-1304446947,4
BZID-1304448699,4
BZID-1304365867,3
BZID-1304402655,4
BZID-1304356234,3
BZID-1304390111,3
BZID-1304427016,1
BZID-1304596160,1
BZID-1304449239,4
BZID-1304418825,5
BZID-1304379685,4
BZID-1304444078,1
BZID-1304423160,6
BZID-1304413653,2
BZID-1304406376,7
BZID-1304461460,5
BZID-1304394083,1
BZID-1304458112,3
BZID-1304419406,5
BZID-1304377269,3
BZID-1304410598,2
BZID-1304350297,5
BZID-1304417012,2
BZID-1304464985,1
BZID-1304457312,3
BZID-1304419572,12
BZID-1304399850,46
BZID-1304382273,9
BZID-1304427750,7
BZID-1304467428,2
BZID-1304429993,5
BZID-1304453540,7
BZID-1304477311,1
BZID-1304460753,6
BZID-1304475142,1
BZID-1304393431,1
BZID-1304446775,1
BZID-1304446938,1
BZID-1304416931,2
BZID-1304458479,1
BZID-1304416246,1
BZID-1304443473,3
BZID-1304473985,1
BZID-1304424549,1
BZID-1304471435,6
BZID-1304371954,2
BZID-1304437239,2
BZID-1304604410,1
BZID-1304380136,4
BZID-1304442786,1
BZID-1304422298,5
BZID-1304467192,1
BZID-1304398971,2
BZID-1304469530,1
BZID-1304458973,9
BZID-1304393029,1
BZID-1304423919,8
BZID-1304413359,12
BZID-1304414572,2
BZID-1304374795,4
BZID-1304376491,4
BZID-1304469360,3
BZID-1304388680,5
BZID-1304376871,4
BZID-1304421562,5
BZID-1304477068,1
BZID-1304369297,6
BZID-1304419705,1
BZID-1304397995,11
BZID-1304438866,7
BZID-1304379290,7
BZID-1304471135,6
BZID-1304380991,2
BZID-1304385659,1
BZID-1304460009,2
BZID-1304373733,3
BZID-1304471103,2
BZID-1304465225,1
BZID-1304353255,2
BZID-1304467015,1
BZID-1304375967,10
BZID-1304438621,1
BZID-1304465224,2
BZID-1304409450,8
BZID-1304432456,3
BZID-1304364481,1
BZID-1304374425,2
BZID-1304371604,1
BZID-1304373230,3
BZID-1304393048,1
BZID-1304369413,1
BZID-1304443656,1
BZID-1304440241,1
BZID-1304404657,2
BZID-1304434717,3
BZID-1304414162,5
BZID-1304381135,14
BZID-1304454906,6
BZID-1304371490,2
BZID-1304465334,2
BZID-1304451508,5
BZID-1304412159,4
BZID-1304426930,3
BZID-1304371959,1
BZID-1304418327,2
BZID-1304420988,3
BZID-1304396487,3
BZID-1304424507,1
BZID-1304391712,2
BZID-1304401829,1
BZID-1304451055,5
BZID-1304467513,1
BZID-1304471709,1
BZID-1304436069,2
BZID-1304443672,2
BZID-1304360411,2
BZID-1304434416,2
BZID-1304452982,2
BZID-1304363031,3
BZID-1304380715,2
BZID-1304435948,3
BZID-1304460523,2
BZID-1304421549,2
BZID-1304403847,4
BZID-1304438192,3
BZID-1304466762,6
BZID-1304422954,4
BZID-1304405853,1
BZID-1304446341,2
BZID-1304403590,4
BZID-1304377340,3
BZID-1304464695,6
BZID-1304456471,1
BZID-1304425437,3
BZID-1304396744,3
BZID-1304385834,1
BZID-1304380280,4
BZID-1304394429,2
BZID-1304406963,2
BZID-1304409633,7
BZID-1304388240,1
BZID-1304429683,2
BZID-1304365012,3
BZID-1304459020,5
BZID-1304360864,5
BZID-1304439829,3
BZID-1304471311,5
BZID-1304409231,1
BZID-1304477412,1
BZID-1304409283,3
BZID-1304422612,7
BZID-1304417916,7
BZID-1304380153,3
BZID-1304458747,2
BZID-1304372567,1
BZID-1304417555,3
BZID-1304371371,2
BZID-1304450769,3
BZID-1304358379,2
BZID-1304358418,3
BZID-1304418475,1
BZID-1304424973,1
BZID-1304413719,1
BZID-1304451301,2
BZID-1304424326,1
BZID-1304371358,1
BZID-1304418757,2
BZID-1304370810,3
BZID-1304377420,4
BZID-1304399077,3
BZID-1304425770,2
BZID-1304349459,7
BZID-1304360860,1
BZID-1304378481,2
BZID-1304461866,14
BZID-1304472680,7
BZID-1304388023,1
BZID-1304422929,1
BZID-1304363895,4
BZID-1304456188,2
BZID-1304358111,2
BZID-1304434975,6
BZID-1304395399,3
BZID-1304421675,2
BZID-1304472763,3
BZID-1304355954,1
BZID-1304427841,6
BZID-1304423434,3
BZID-1304431998,3
BZID-1304393839,2
BZID-1304399382,2
BZID-1304382858,4
BZID-1304406917,1
BZID-1304447135,1
BZID-1304459265,9
BZID-1304393327,3
BZID-1304372555,1
BZID-1304361435,3
BZID-1304362979,3
BZID-1304359752,2
BZID-1304456950,1
BZID-1304460054,1
BZID-1304430571,3
BZID-1304463663,4
BZID-1304389776,7
BZID-1304377452,2
BZID-1304473919,2
BZID-1304408344,7
BZID-1304419027,3
BZID-1304414217,1
BZID-1304401266,1
BZID-1304463522,8
BZID-1304456315,1
BZID-1304413814,1
BZID-1304418785,4
BZID-1304380289,6
BZID-1304413397,2
BZID-1304395155,3
BZID-1304394637,1
BZID-1304438751,1
BZID-1304422820,1
BZID-1304390856,1
BZID-1304607247,2
BZID-1304417614,1
BZID-1304364539,1
BZID-1304450953,2
BZID-1304476163,1
BZID-1304465324,3
BZID-1304479249,5
BZID-1304448323,3
BZID-1304358781,1
BZID-1304400898,3
BZID-1304444642,2
BZID-1304375040,2
BZID-1304369752,1
BZID-1304374971,9
BZID-1304598832,2
BZID-1304376265,2
BZID-1304409021,1
BZID-1304394964,7
BZID-1304416104,1
BZID-1304362836,4
BZID-1304412300,2
BZID-1304361859,1
BZID-1304435419,2
BZID-1304423732,2
BZID-1304438374,3
BZID-1304390321,3
BZID-1304413040,1
BZID-1304380510,3
BZID-1304415991,2
BZID-1304362255,2
BZID-1304462025,1
BZID-1304402202,10
BZID-1304416020,4
BZID-1304411282,1
BZID-1304386518,2
BZID-1304463720,1
BZID-1304422410,4
BZID-1304464409,4
BZID-1304420507,1
BZID-1304437881,4
BZID-1304438474,3
BZID-1304408621,1
BZID-1304364243,2
BZID-1304462481,3
BZID-1304439761,1
BZID-1304478594,3
BZID-1304446196,6
BZID-1304418016,3
BZID-1304457458,3
BZID-1304372937,4
BZID-1304361259,1
BZID-1304367390,3
BZID-1304369859,6
BZID-1304473154,3
BZID-1304416498,2
BZID-1304465988,4
BZID-1304448943,5
BZID-1304398310,1
BZID-1304454398,7
BZID-1304435668,3
BZID-1304414246,6
BZID-1304430327,2
BZID-1304383954,3
BZID-1304415037,8
BZID-1304463822,2
BZID-1304456056,8
BZID-1304373490,2
BZID-1304372764,1
BZID-1304473927,1
BZID-1304447554,1
BZID-1304393030,1
BZID-1304371798,2
BZID-1304432097,3
BZID-1304438319,3
BZID-1304374766,1
BZID-1304372076,2
BZID-1304428136,2
BZID-1304382159,1
BZID-1304413890,1
BZID-1304460031,3
BZID-1304394082,7
BZID-1304430599,3
BZID-1304416494,4
BZID-1304385310,1
BZID-1304397693,1
BZID-1304396084,1
BZID-1304473624,2
BZID-1304395433,2
BZID-1304397751,2
BZID-1304478175,1
BZID-1304371712,2
BZID-1304423137,12
BZID-1304362663,3
BZID-1304394179,1
BZID-1304448746,2
BZID-1304462036,4
BZID-1304405610,3
BZID-1304457177,2
BZID-1304432755,4
BZID-1304449619,2
BZID-1304379614,7
BZID-1304393490,2
BZID-1304446090,3
BZID-1304424308,3
BZID-1304446946,2
BZID-1304471964,2
BZID-1304385598,6
BZID-1304426131,2
BZID-1304415241,2
BZID-1304416067,3
BZID-1304424088,6
BZID-1304376285,4
BZID-1304406547,1
BZID-1304374239,1
BZID-1304479114,1
BZID-1304469244,1
BZID-1304360520,4
BZID-1304461604,1
BZID-1304383729,2
BZID-1304360928,5
BZID-1304414167,1
BZID-1304464878,1
BZID-1304430609,9
BZID-1304363995,1
BZID-1304387293,8
BZID-1304403905,2
BZID-1304369780,4
BZID-1304424888,4
BZID-1304363151,3
BZID-1304429238,4
BZID-1304410224,2
BZID-1304424995,3
BZID-1304451100,1
BZID-1304423472,1
BZID-1304390581,1
BZID-1304424932,3
BZID-1304398643,2
BZID-1304414872,1
BZID-1304375381,4
BZID-1304421826,3
BZID-1304422715,2
BZID-1304446033,3
BZID-1304358757,1
BZID-1304376865,4
BZID-1304440354,1
BZID-1304405333,3
BZID-1304375189,4
BZID-1304444207,1
BZID-1304477701,2
BZID-1304477106,1
BZID-1304449588,1
BZID-1304359520,5
BZID-1304406659,1
BZID-1304458272,2
BZID-1304379387,1
BZID-1304432711,4
BZID-1304368799,2
BZID-1304407836,2
BZID-1304418871,2
BZID-1304456590,2
BZID-1304428071,2
BZID-1304465032,1
BZID-1304382720,10
BZID-1304370625,5
BZID-1304478827,1
BZID-1304408265,3
BZID-1304373780,1
BZID-1304469212,2
BZID-1304433618,2
BZID-1304373087,6
BZID-1304396528,4
BZID-1304433427,3
BZID-1304433061,1
BZID-1304423112,1
BZID-1304444370,1
BZID-1304402633,1
BZID-1304381857,2
BZID-1304370022,3
BZID-1304400303,2
BZID-1304461643,4
BZID-1304397146,3
BZID-1304383345,1
BZID-1304433976,3
BZID-1304431851,3
BZID-1304381756,3
BZID-1304407355,3
BZID-1304391560,2
BZID-1304445675,5
BZID-1304404125,2
BZID-1304449231,3
BZID-1304424513,8
BZID-1304434662,3
BZID-1304381150,2
BZID-1304360575,2
BZID-1304440813,4
BZID-1304449910,3
BZID-1304417838,9
BZID-1304385533,1
BZID-1304375852,2
BZID-1304350206,3
BZID-1304461979,4
BZID-1304379185,3
BZID-1304372491,2
BZID-1304455846,1
BZID-1304382218,2
BZID-1304421521,4
BZID-1304372474,1
BZID-1304443509,1
BZID-1304473018,1
BZID-1304416664,11
BZID-1304456603,1
BZID-1304380184,2
BZID-1304359498,2
BZID-1304403776,3
BZID-1304403647,1
BZID-1304475493,4
BZID-1304419248,2
BZID-1304385354,9
BZID-1304401096,3
BZID-1304423806,4
BZID-1304407140,2
BZID-1304403307,1
BZID-1304389722,4
BZID-1304457153,1
BZID-1304448544,1
BZID-1304383407,1
BZID-1304381049,2
BZID-1304409864,1
BZID-1304388663,3
BZID-1304448524,1
BZID-1304411999,2
BZID-1304384079,1
BZID-1304424277,6
BZID-1304375174,4
BZID-1304372423,2
BZID-1304361366,1
BZID-1304415944,5
BZID-1304349313,1
BZID-1304461463,2
BZID-1304465164,1
BZID-1304415919,5
BZID-1304435479,1
BZID-1304367337,6
BZID-1304464779,1
BZID-1304396686,2
BZID-1304420968,3
BZID-1304440409,5
BZID-1304392277,3
BZID-1304369487,2
BZID-1304457448,3
BZID-1304408413,1
BZID-1304464911,2
BZID-1304469816,3
BZID-1304372399,2
BZID-1304459312,3
BZID-1304396034,4
BZID-1304470759,3
BZID-1304408059,4
BZID-1304387342,1
BZID-1304429340,2
BZID-1304596869,1
BZID-1304374802,1
BZID-1304610181,2
BZID-1304385703,4
BZID-1304396494,2
BZID-1304468999,5
BZID-1304394888,3
BZID-1304359550,2
BZID-1304466662,2
BZID-1304370378,1
BZID-1304437486,7
BZID-1304375182,1
BZID-1304352473,3
BZID-1304467726,3
BZID-1304478528,1
BZID-1304469538,1
BZID-1304464089,1
BZID-1304399501,9
BZID-1304404934,1
BZID-1304475044,3
BZID-1304405743,2
BZID-1304456254,1
BZID-1304479295,1
BZID-1304459808,2
BZID-1304469484,1
BZID-1304349485,8
BZID-1304353452,1
BZID-1304376290,4
BZID-1304424423,2
BZID-1304446453,3
BZID-1304387052,1
BZID-1304460764,4
BZID-1304466363,1
BZID-1304364259,3
BZID-1304380870,5
BZID-1304398367,4
BZID-1304376464,2
BZID-1304444253,4
BZID-1304381876,2
BZID-1304357984,1
BZID-1304363614,8
BZID-1304411802,2
BZID-1304470185,1
BZID-1304395456,1
BZID-1304386910,1
BZID-1304470324,1
BZID-1304471728,1
BZID-1304413806,2
BZID-1304421682,1
BZID-1304436363,3
BZID-1304462399,8
BZID-1304380286,3
BZID-1304422961,1
BZID-1304420938,7
BZID-1304425608,2
BZID-1304407178,2
BZID-1304395029,3
BZID-1304417358,4
BZID-1304400308,5
BZID-1304447585,5
BZID-1304351813,1
BZID-1304426693,3
BZID-1304408425,11
BZID-1304456648,1
BZID-1304470478,5
BZID-1304437479,2
BZID-1304422618,3
BZID-1304389022,8
BZID-1304598421,1
BZID-1304386193,2
BZID-1304419139,7
BZID-1304399939,2
BZID-1304405364,2
BZID-1304467713,1
BZID-1304474323,1
BZID-1304435060,1
BZID-1304447705,1
BZID-1304349420,4
BZID-1304431676,1
BZID-1304397219,2
BZID-1304435236,2
BZID-1304411052,2
BZID-1304427214,1
BZID-1304390988,3
BZID-1304414893,2
BZID-1304406211,5
BZID-1304395309,1
BZID-1304369357,1
BZID-1304427519,8
BZID-1304470827,1
BZID-1304406433,1
BZID-1304372618,1
BZID-1304375811,6
BZID-1304362805,6
BZID-1304461656,1
BZID-1304443831,1
BZID-1304436165,1
BZID-1304435446,10
BZID-1304433301,1
BZID-1304358649,7
BZID-1304416473,4
BZID-1304475572,2
BZID-1304399923,5
BZID-1304472674,1
BZID-1304383518,6
BZID-1304387558,1
BZID-1304389369,4
BZID-1304405321,2
BZID-1304479199,1
BZID-1304393958,1
BZID-1304360011,2
BZID-1304371040,1
BZID-1304606585,2
BZID-1304359187,3
BZID-1304437594,1
BZID-1304352554,1
BZID-1304406105,1
BZID-1304422608,3
BZID-1304443592,2
BZID-1304467457,3
BZID-1304387123,1
BZID-1304453734,1
BZID-1304412542,4
BZID-1304470231,1
BZID-1304459384,2
BZID-1304424306,5
BZID-1304384185,4
BZID-1304479573,2
BZID-1304463928,1
BZID-1304459596,4
BZID-1304471556,2
BZID-1304367600,1
BZID-1304465734,1
BZID-1304404485,2
BZID-1304365870,1
BZID-1304384055,2
BZID-1304355045,2
BZID-1304362304,7
BZID-1304460237,2
BZID-1304437218,5
BZID-1304424072,1
BZID-1304419529,3
BZID-1304382373,8
BZID-1304477228,1
BZID-1304425228,2
BZID-1304450010,1
BZID-1304410530,2
BZID-1304385960,4
BZID-1304386497,1
BZID-1304433236,2
BZID-1304458836,1
BZID-1304473854,4
BZID-1304386065,1
BZID-1304370697,7
BZID-1304466543,1
BZID-1304465264,1
BZID-1304373462,2
BZID-1304437596,3
BZID-1304384858,1
BZID-1304433290,2
BZID-1304409519,4
BZID-1304420815,1
BZID-1304409285,6
BZID-1304479415,1
BZID-1304474649,5
BZID-1304429838,1
BZID-1304388976,3
BZID-1304426302,3
BZID-1304396044,1
BZID-1304393748,1
BZID-1304401026,1
BZID-1304467073,1
BZID-1304422139,5
BZID-1304371149,3
BZID-1304422683,2
BZID-1304480021,3
BZID-1304449204,2
BZID-1304423052,1
BZID-1304433454,4
BZID-1304351404,1
BZID-1304429257,2
BZID-1304423848,1
BZID-1304443408,4
BZID-1304401894,2
BZID-1304472319,2
BZID-1304391860,11
BZID-1304368140,2
BZID-1304376634,4
BZID-1304461868,5
BZID-1304462487,4
BZID-1304456198,4
BZID-1304421421,2
BZID-1304438437,2
BZID-1304389135,1
BZID-1304430479,2
BZID-1304456714,3
BZID-1304395321,1
BZID-1304465184,3
BZID-1304467232,3
BZID-1304479321,2
BZID-1304422050,10
BZID-1304366108,3
BZID-1304390999,4
BZID-1304429452,1
BZID-1304449917,4
BZID-1304428914,2
BZID-1304361429,5
BZID-1304463637,1
BZID-1304464553,1
BZID-1304361656,1
BZID-1304367159,6
BZID-1304398831,3
BZID-1304472819,2
BZID-1304473829,1
BZID-1304460130,1
BZID-1304418836,4
BZID-1304413622,2
BZID-1304350226,6
BZID-1304469316,3
BZID-1304457306,1
BZID-1304393570,7
BZID-1304374676,4
BZID-1304422149,2
BZID-1304408119,3
BZID-1304350838,2
BZID-1304401616,3
BZID-1304462747,2
BZID-1304449325,1
BZID-1304414922,3
BZID-1304456799,2
BZID-1304378323,10
BZID-1304434677,3
BZID-1304473108,1
BZID-1304446918,5
BZID-1304429255,7
BZID-1304388492,5
BZID-1304431092,1
BZID-1304363832,6
BZID-1304444241,1
BZID-1304450003,3
BZID-1304467110,3
BZID-1304393549,3
BZID-1304451239,2
BZID-1304480101,2
BZID-1304430981,1
BZID-1304422104,3
BZID-1304463768,6
BZID-1304469617,1
BZID-1304373939,6
BZID-1304408755,2
BZID-1304458306,3
BZID-1304421678,4
BZID-1304412958,2
BZID-1304402053,1
BZID-1304467197,5
BZID-1304467364,1
BZID-1304362716,3
BZID-1304446468,3
BZID-1304379479,3
BZID-1304394905,1
BZID-1304470286,2
BZID-1304469011,6
BZID-1304463417,3
BZID-1304416537,8
BZID-1304414103,2
BZID-1304401037,1
BZID-1304474265,1
BZID-1304476919,1
BZID-1304350541,4
BZID-1304360551,6
BZID-1304404262,8
BZID-1304362521,2
BZID-1304368873,4
BZID-1304361053,4
BZID-1304435430,10
BZID-1304418018,2
BZID-1304383696,3
BZID-1304440248,1
BZID-1304469581,1
BZID-1304480090,4
BZID-1304350756,1
BZID-1304383147,2
BZID-1304425202,11
BZID-1304456082,1
BZID-1304470757,1
BZID-1304479265,5
BZID-1304375571,2
BZID-1304403813,1
BZID-1304436159,4
BZID-1304369792,3
BZID-1304479078,1
BZID-1304474059,1
BZID-1304432614,6
BZID-1304392963,3
BZID-1304448094,1
BZID-1304373171,4
BZID-1304355197,3
BZID-1304384926,2
BZID-1304411504,1
BZID-1304389832,1
BZID-1304439305,3
BZID-1304418511,2
BZID-1304472435,1
BZID-1304408534,7
BZID-1304431855,1
BZID-1304371479,5
BZID-1304384446,4
BZID-1304421176,5
BZID-1304469256,1
BZID-1304352398,8
BZID-1304472019,2
BZID-1304406630,5
BZID-1304398819,1
BZID-1304456366,1
BZID-1304416562,6
BZID-1304435164,10
BZID-1304407483,1
BZID-1304429937,2
BZID-1304448370,5
BZID-1304429375,1
BZID-1304480107,2
BZID-1304456658,1
BZID-1304438370,2
BZID-1304371284,1
BZID-1304423542,3
BZID-1304417296,1
BZID-1304470993,2
BZID-1304480180,4
BZID-1304463132,4
BZID-1304357713,3
BZID-1304411223,4
BZID-1304436270,3
BZID-1304367874,4
BZID-1304421122,2
BZID-1304460066,1
BZID-1304364785,1
BZID-1304383978,2
BZID-1304402724,1
BZID-1304411108,1
BZID-1304416019,3
BZID-1304371662,3
BZID-1304433865,3
BZID-1304422073,2
BZID-1304474637,7
BZID-1304415247,4
BZID-1304436956,2
BZID-1304374124,6
BZID-1304424626,2
BZID-1304448103,1
BZID-1304353071,3
BZID-1304387182,1
BZID-1304353264,2
BZID-1304373424,5
BZID-1304461432,2
BZID-1304437931,6
BZID-1304433555,2
BZID-1304372478,3
BZID-1304438754,2
BZID-1304367507,2
BZID-1304476488,1
BZID-1304386788,2
BZID-1304396539,4
BZID-1304423599,7
BZID-1304422411,3
BZID-1304395731,3
BZID-1304418816,2
BZID-1304403754,1
BZID-1304429409,2
BZID-1304431076,1
BZID-1304397104,4
BZID-1304456433,2
BZID-1304470467,2
BZID-1304372450,3
BZID-1304388902,2
BZID-1304461522,2
BZID-1304443588,3
BZID-1304451294,2
BZID-1304419449,5
BZID-1304419877,4
BZID-1304605294,4
BZID-1304369878,2
BZID-1304423060,4
BZID-1304388654,3
BZID-1304409427,1
BZID-1304445666,1
BZID-1304367140,2
BZID-1304452947,1
BZID-1304421359,2
BZID-1304419777,3
BZID-1304416952,3
BZID-1304432127,1
BZID-1304444901,1
BZID-1304437272,10
BZID-1304378140,3
BZID-1304360335,2
BZID-1304424955,4
BZID-1304461715,3
BZID-1304429374,3
BZID-1304362465,1
BZID-1304435526,4
BZID-1304378915,2
BZID-1304373164,1
BZID-1304436355,1
BZID-1304387740,2
BZID-1304426375,1
BZID-1304381844,2
BZID-1304418066,1
BZID-1304351384,2
BZID-1304389477,3
BZID-1304434261,1
BZID-1304449674,3
BZID-1304457964,2
BZID-1304430650,2
BZID-1304399658,4
BZID-1304474449,1
BZID-1304467226,1
BZID-1304414838,3
BZID-1304366762,3
BZID-1304365895,6
BZID-1304461303,7
BZID-1304353930,2
BZID-1304424880,11
BZID-1304414616,4
BZID-1304474610,3
BZID-1304438810,4
BZID-1304375873,5
BZID-1304389150,5
BZID-1304409069,4
BZID-1304412021,3
BZID-1304447806,7
BZID-1304397282,3
BZID-1304402943,1
BZID-1304358117,1
BZID-1304603982,2
BZID-1304353077,2
BZID-1304362261,2
BZID-1304365663,3
BZID-1304360557,3
BZID-1304409549,6
BZID-1304428282,1
BZID-1304387285,1
BZID-1304434617,2
BZID-1304391612,2
BZID-1304465581,2
BZID-1304366758,2
BZID-1304426313,1
BZID-1304385417,3
BZID-1304449168,7
BZID-1304422155,1
BZID-1304375608,1
BZID-1304411882,4
BZID-1304367369,1
BZID-1304410291,1
BZID-1304399360,1
BZID-1304391181,1
BZID-1304479651,2
BZID-1304474125,4
BZID-1304406293,3
BZID-1304609004,2
BZID-1304399404,1
BZID-1304450537,4
BZID-1304408891,1
BZID-1304457132,1
BZID-1304478440,1
BZID-1304474058,1
BZID-1304459832,1
BZID-1304464684,3
BZID-1304416820,3
BZID-1304418152,2
BZID-1304376996,1
BZID-1304372456,1
BZID-1304463305,4
BZID-1304406852,2
BZID-1304382888,3
BZID-1304411018,2
BZID-1304385772,2
BZID-1304418943,3
BZID-1304449979,3
BZID-1304459813,1
BZID-1304432310,2
BZID-1304454230,1
BZID-1304475029,1
BZID-1304411116,1
BZID-1304460616,9
BZID-1304370457,4
BZID-1304419780,9
BZID-1304375695,2
BZID-1304439182,1
BZID-1304398291,1
BZID-1304423033,1
BZID-1304402041,1
BZID-1304474200,1
BZID-1304460189,4
BZID-1304423680,1
BZID-1304413546,5
BZID-1304477692,2
BZID-1304434882,3
BZID-1304365935,2
BZID-1304397288,1
BZID-1304418904,3
BZID-1304439050,6
BZID-1304439032,4
BZID-1304367643,4
BZID-1304423255,1
BZID-1304436189,7
BZID-1304365709,1
BZID-1304365206,5
BZID-1304446368,3
BZID-1304365938,4
BZID-1304415033,8
BZID-1304413625,4
BZID-1304448027,6
BZID-1304394758,1
BZID-1304469447,1
BZID-1304465022,1
BZID-1304416812,1
BZID-1304375494,3
BZID-1304359131,3
BZID-1304379672,3
BZID-1304362801,2
BZID-1304386725,6
BZID-1304441179,1
BZID-1304395488,1
BZID-1304362069,2
BZID-1304408131,1
BZID-1304415146,2
BZID-1304458276,2
BZID-1304448999,1
BZID-1304365788,4
BZID-1304357828,1
BZID-1304456706,2
BZID-1304458843,1
BZID-1304424863,3
BZID-1304395305,3
BZID-1304383529,4
BZID-1304415852,2
BZID-1304438648,9
BZID-1304413451,1
BZID-1304419383,2
BZID-1304392422,8
BZID-1304399080,4
BZID-1304368141,4
BZID-1304425426,2
BZID-1304608683,3
BZID-1304391314,1
BZID-1304412971,2
BZID-1304418965,2
BZID-1304460119,2
BZID-1304396898,4
BZID-1304461916,4
BZID-1304400242,2
BZID-1304409159,1
BZID-1304357961,3
BZID-1304475947,1
BZID-1304469556,1
BZID-1304464612,1
BZID-1304413336,4
BZID-1304474425,5
BZID-1304387467,1
BZID-1304393208,1
BZID-1304445311,1
BZID-1304449779,1
BZID-1304421474,2
BZID-1304374643,1
BZID-1304434916,2
BZID-1304424295,5
BZID-1304389077,15
BZID-1304405881,4
BZID-1304377417,2
BZID-1304376540,3
BZID-1304366994,2
BZID-1304353766,3
BZID-1304360926,3
BZID-1304362573,5
BZID-1304359844,3
BZID-1304470955,2
BZID-1304440825,5
BZID-1304382684,2
BZID-1304478580,1
BZID-1304425779,2
BZID-1304426008,1
BZID-1304382489,1
BZID-1304389145,7
BZID-1304381545,1
BZID-1304459505,6
BZID-1304425391,5
BZID-1304420005,1
BZID-1304401786,4
BZID-1304463309,2
BZID-1304606525,2
BZID-1304420400,3
BZID-1304412252,1
BZID-1304423940,1
BZID-1304477709,2
BZID-1304401514,1
BZID-1304438520,3
BZID-1304433903,1
BZID-1304416647,1
BZID-1304426970,3
BZID-1304479271,1
BZID-1304385662,3
BZID-1304400986,1
BZID-1304434976,3
BZID-1304373083,3
BZID-1304415447,1
BZID-1304467378,3
BZID-1304362454,1
BZID-1304391787,3
BZID-1304402841,6
BZID-1304377039,2
BZID-1304394917,3
BZID-1304406598,2
BZID-1304437193,2
BZID-1304472981,1
BZID-1304460007,1
BZID-1304350419,1
BZID-1304429619,6
BZID-1304391631,2
BZID-1304447704,4
BZID-1304466573,6
BZID-1304359784,3
BZID-1304380536,1
BZID-1304436116,1
BZID-1304396393,3
BZID-1304412995,1
BZID-1304457190,1
BZID-1304427422,4
BZID-1304417242,1
BZID-1304376786,4
BZID-1304394012,3
BZID-1304408915,3
BZID-1304434989,1
BZID-1304465488,2
BZID-1304421499,1
BZID-1304466680,2
BZID-1304452871,1
BZID-1304423217,4
BZID-1304409077,2
BZID-1304464906,1
BZID-1304389739,4
BZID-1304466194,5
BZID-1304477330,1
BZID-1304458444,5
BZID-1304408165,1
BZID-1304382717,3
BZID-1304414900,2
BZID-1304410680,2
BZID-1304394866,3
BZID-1304407843,8
BZID-1304356948,1
BZID-1304426513,10
BZID-1304387339,3
BZID-1304420824,1
BZID-1304418920,4
BZID-1304449580,1
BZID-1304410619,1
BZID-1304376793,3
BZID-1304409659,1
BZID-1304476069,1
BZID-1304400902,2
