businessid,total_visits
BZID-1304407695,1
BZID-1304470884,1
BZID-1304417058,2
BZID-1304436891,2
BZID-1304425782,1
BZID-1304419790,1
BZID-1304413605,2
BZID-1304363034,1
BZID-1304376777,1
BZID-1304423937,2
BZID-1304407009,1
BZID-1304447855,1
BZID-1304407600,1
BZID-1304419031,2
BZID-1304459942,4
BZID-1304397572,3
BZID-1304384592,2
BZID-1304458483,1
BZID-1304374957,1
BZID-1304386190,1
BZID-1304449210,1
BZID-1304390294,1
BZID-1304429127,1
BZID-1304376936,2
BZID-1304365217,1
BZID-1304394163,2
BZID-1304456043,3
BZID-1304477654,1
BZID-1304414826,2
BZID-1304409332,1
BZID-1304425738,4
BZID-1304365858,1
BZID-1304397904,2
BZID-1304419501,2
BZID-1304381624,3
BZID-1304432777,1
BZID-1304447748,1
BZID-1304385017,1
BZID-1304436807,1
BZID-1304400365,2
BZID-1304462426,2
BZID-1304466150,1
BZID-1304400132,7
BZID-1304386710,1
BZID-1304362557,1
BZID-1304473370,1
BZID-1304408158,1
BZID-1304408198,1
BZID-1304445121,1
BZID-1304421144,1
BZID-1304425074,1
BZID-1304465725,1
BZID-1304422214,2
BZID-1304382674,3
BZID-1304420136,2
BZID-1304416341,1
BZID-1304402524,1
BZID-1304406136,1
BZID-1304440639,1
BZID-1304393835,2
BZID-1304381157,1
BZID-1304464798,1
BZID-1304361083,1
BZID-1304358858,1
BZID-1304358790,1
BZID-1304367720,1
BZID-1304361359,2
BZID-1304431594,2
BZID-1304377070,2
BZID-1304387324,2
BZID-1304440905,1
BZID-1304400493,3
BZID-1304440242,1
BZID-1304403232,3
BZID-1304384471,3
BZID-1304451393,2
BZID-1304388302,1
BZID-1304409093,2
BZID-1304396116,1
BZID-1304424017,2
BZID-1304450680,2
BZID-1304425771,2
BZID-1304434700,2
BZID-1304362856,1
BZID-1304367176,1
BZID-1304419939,1
BZID-1304387180,1
BZID-1304400160,1
BZID-1304381383,2
BZID-1304375891,2
BZID-1304402509,1
BZID-1304444392,1
BZID-1304429928,1
BZID-1304428069,2
BZID-1304380279,3
BZID-1304419586,2
BZID-1304446175,1
BZID-1304380151,2
BZID-1304396495,2
BZID-1304416696,2
BZID-1304423210,1
BZID-1304368491,1
BZID-1304421935,1
BZID-1304465033,2
BZID-1304404867,2
BZID-1304359425,1
BZID-1304429348,1
BZID-1304401570,1
BZID-1304398213,2
BZID-1304457796,1
BZID-1304411872,2
BZID-1304420372,1
BZID-1304417053,1
BZID-1304440394,1
BZID-1304458391,2
BZID-1304363573,2
BZID-1304384692,1
BZID-1304390824,5
BZID-1304357963,1
BZID-1304400460,3
BZID-1304353939,1
BZID-1304361182,2
BZID-1304416151,2
BZID-1304422464,1
BZID-1304383083,2
BZID-1304460028,1
BZID-1304458331,2
BZID-1304358248,1
BZID-1304439131,1
BZID-1304365641,1
BZID-1304400158,1
BZID-1304387002,2
BZID-1304399662,1
BZID-1304368612,1
BZID-1304458751,1
BZID-1304388631,1
BZID-1304413450,1
BZID-1304438288,1
BZID-1304475123,1
BZID-1304380787,1
BZID-1304375411,1
BZID-1304464588,1
BZID-1304434670,3
BZID-1304448226,1
BZID-1304416687,1
BZID-1304461262,1
BZID-1304460025,2
BZID-1304376801,1
BZID-1304397086,1
BZID-1304407298,2
BZID-1304451461,1
BZID-1304413057,3
BZID-1304458003,2
BZID-1304393654,1
BZID-1304395101,1
BZID-1304449303,1
BZID-1304419686,2
BZID-1304373129,1
BZID-1304420552,2
BZID-1304435999,2
BZID-1304422716,1
BZID-1304443324,1
BZID-1304388736,2
BZID-1304400182,1
BZID-1304413535,2
BZID-1304458508,1
BZID-1304419471,1
BZID-1304429029,2
BZID-1304449393,1
BZID-1304393429,1
BZID-1304359120,1
BZID-1304397707,2
BZID-1304407654,2
BZID-1304421187,2
BZID-1304405862,2
BZID-1304410270,2
BZID-1304458504,1
BZID-1304411509,2
BZID-1304352905,1
BZID-1304350728,2
BZID-1304462588,1
BZID-1304475659,1
BZID-1304410659,2
BZID-1304383657,2
BZID-1304390832,1
BZID-1304424900,4
BZID-1304407430,1
BZID-1304388648,1
BZID-1304385837,1
BZID-1304425945,1
BZID-1304402856,2
BZID-1304403125,2
BZID-1304460968,1
BZID-1304375912,1
BZID-1304377764,1
BZID-1304461025,1
BZID-1304412050,2
BZID-1304461088,1
BZID-1304436368,3
BZID-1304364728,1
BZID-1304379225,2
BZID-1304460542,2
BZID-1304462615,1
BZID-1304412224,1
BZID-1304451136,2
BZID-1304387076,1
BZID-1304383928,1
BZID-1304393125,1
BZID-1304418603,1
BZID-1304415702,1
BZID-1304390578,2
BZID-1304397907,1
BZID-1304365546,1
BZID-1304461864,1
BZID-1304399604,1
BZID-1304371338,2
BZID-1304390152,1
BZID-1304412166,1
BZID-1304397494,2
BZID-1304416503,1
BZID-1304438630,1
BZID-1304466820,1
BZID-1304449626,1
BZID-1304438514,1
BZID-1304401846,2
BZID-1304415745,2
BZID-1304417968,1
BZID-1304383072,1
BZID-1304357225,1
BZID-1304376774,2
BZID-1304363813,2
BZID-1304440926,3
BZID-1304387205,2
BZID-1304401704,2
BZID-1304414040,2
BZID-1304418000,2
BZID-1304410973,1
BZID-1304388930,1
BZID-1304389426,1
BZID-1304401710,1
BZID-1304421030,3
BZID-1304411654,1
BZID-1304412054,1
BZID-1304409135,2
BZID-1304474865,1
BZID-1304470896,1
BZID-1304428572,3
BZID-1304363012,1
BZID-1304370897,3
BZID-1304428538,3
BZID-1304349267,1
BZID-1304480007,1
BZID-1304439039,1
BZID-1304375010,2
BZID-1304448331,1
BZID-1304436358,1
BZID-1304452576,1
BZID-1304456268,1
BZID-1304421192,1
BZID-1304419004,2
BZID-1304449340,1
BZID-1304419656,1
BZID-1304350020,1
BZID-1304422883,2
BZID-1304371562,2
BZID-1304374191,1
BZID-1304451312,2
BZID-1304382184,1
BZID-1304364457,1
BZID-1304401694,2
BZID-1304415554,1
BZID-1304381639,4
BZID-1304391425,1
BZID-1304377993,1
BZID-1304377245,2
BZID-1304414715,2
BZID-1304415570,2
BZID-1304387435,1
BZID-1304414212,1
BZID-1304399543,2
BZID-1304361147,1
BZID-1304425216,1
BZID-1304426195,1
BZID-1304393515,1
BZID-1304386531,1
BZID-1304404185,1
BZID-1304434260,1
BZID-1304423013,1
BZID-1304398446,1
BZID-1304445177,2
BZID-1304427854,2
BZID-1304379186,2
BZID-1304381233,1
BZID-1304477635,1
BZID-1304400522,2
BZID-1304398849,2
BZID-1304437213,2
BZID-1304422313,1
BZID-1304464922,1
BZID-1304477797,1
BZID-1304436551,1
BZID-1304461005,1
BZID-1304372709,1
BZID-1304384865,1
BZID-1304398674,2
BZID-1304452408,1
BZID-1304394496,1
BZID-1304379106,1
BZID-1304449037,1
BZID-1304451344,1
BZID-1304476901,1
BZID-1304412643,2
BZID-1304403931,2
BZID-1304467691,1
BZID-1304359499,1
BZID-1304465717,2
BZID-1304398675,2
BZID-1304415388,2
BZID-1304415156,3
BZID-1304414630,1
BZID-1304385497,1
BZID-1304419294,1
BZID-1304395360,2
BZID-1304401639,2
BZID-1304371677,1
BZID-1304407146,1
BZID-1304379760,3
BZID-1304400120,8
BZID-1304377014,2
BZID-1304382188,1
BZID-1304430446,2
BZID-1304474710,1
BZID-1304385859,1
BZID-1304424727,1
BZID-1304396296,1
BZID-1304390248,1
BZID-1304400306,1
BZID-1304375368,2
BZID-1304457124,1
BZID-1304405712,1
BZID-1304415576,2
BZID-1304418881,1
BZID-1304454508,1
BZID-1304379944,2
BZID-1304423004,1
BZID-1304472032,1
BZID-1304366539,1
BZID-1304408518,2
BZID-1304360506,1
BZID-1304401727,1
BZID-1304387267,2
BZID-1304429498,2
BZID-1304394709,1
BZID-1304371736,2
BZID-1304430994,2
BZID-1304392369,1
BZID-1304436120,1
BZID-1304384064,2
BZID-1304438546,2
BZID-1304416290,1
BZID-1304419199,1
BZID-1304461636,1
BZID-1304397799,2
BZID-1304461596,1
BZID-1304440758,1
BZID-1304399564,1
BZID-1304362084,2
BZID-1304460959,2
BZID-1304412154,1
BZID-1304402288,2
BZID-1304380210,2
BZID-1304459360,1
BZID-1304426475,1
BZID-1304407111,1
BZID-1304387230,1
BZID-1304475625,1
BZID-1304421096,1
BZID-1304450632,1
BZID-1304385081,1
BZID-1304419211,1
BZID-1304365493,2
BZID-1304425206,1
BZID-1304389556,1
BZID-1304423757,1
BZID-1304430057,4
BZID-1304404723,2
BZID-1304415102,2
BZID-1304373302,1
BZID-1304455087,1
BZID-1304386955,2
BZID-1304477677,1
BZID-1304466889,1
BZID-1304418981,2
BZID-1304381137,2
BZID-1304441439,1
BZID-1304438059,1
BZID-1304463358,1
BZID-1304433179,1
BZID-1304462765,1
BZID-1304423023,1
BZID-1304412392,1
BZID-1304373190,2
BZID-1304461098,2
BZID-1304435440,1
BZID-1304438152,1
BZID-1304467882,2
BZID-1304406707,1
BZID-1304421950,1
BZID-1304389586,1
BZID-1304412873,2
BZID-1304429320,1
BZID-1304375554,2
BZID-1304361392,2
BZID-1304391026,2
BZID-1304368701,2
BZID-1304387509,1
BZID-1304418435,1
BZID-1304436010,1
BZID-1304470911,1
BZID-1304437236,1
BZID-1304387842,1
BZID-1304464522,1
BZID-1304359121,1
BZID-1304415821,2
BZID-1304448666,1
BZID-1304421664,4
BZID-1304438053,1
BZID-1304429183,2
BZID-1304467164,2
BZID-1304448987,1
BZID-1304375998,1
BZID-1304364574,1
BZID-1304391798,1
BZID-1304429495,2
BZID-1304373061,1
BZID-1304357738,2
BZID-1304408640,1
BZID-1304429497,1
BZID-1304436027,1
BZID-1304385827,1
BZID-1304430585,2
BZID-1304426645,1
BZID-1304460620,3
BZID-1304474285,1
BZID-1304399646,1
BZID-1304379428,1
BZID-1304430316,1
BZID-1304405420,1
BZID-1304422866,1
BZID-1304406699,1
BZID-1304475058,1
BZID-1304423196,1
BZID-1304353661,1
BZID-1304392736,1
BZID-1304395112,2
BZID-1304410037,2
BZID-1304387352,1
BZID-1304416779,1
BZID-1304415696,1
BZID-1304459219,2
BZID-1304429293,1
BZID-1304386794,1
BZID-1304407016,1
BZID-1304426834,1
BZID-1304409235,1
BZID-1304407377,1
BZID-1304437857,1
BZID-1304385844,1
BZID-1304418629,2
BZID-1304422255,1
BZID-1304385113,1
BZID-1304360634,1
BZID-1304390433,1
BZID-1304469160,1
BZID-1304423918,1
BZID-1304390837,1
BZID-1304462815,3
BZID-1304422462,2
BZID-1304459173,1
BZID-1304424838,1
BZID-1304390682,1
BZID-1304403341,1
BZID-1304396375,1
BZID-1304421329,3
BZID-1304456145,1
BZID-1304419021,1
BZID-1304401503,1
BZID-1304427549,1
BZID-1304428875,1
BZID-1304454262,2
BZID-1304398617,1
BZID-1304467003,1
BZID-1304387756,1
BZID-1304391548,2
BZID-1304424608,1
BZID-1304462202,2
BZID-1304406623,1
BZID-1304412414,1
BZID-1304428104,2
BZID-1304400358,2
BZID-1304427502,1
BZID-1304423975,1
BZID-1304410189,1
BZID-1304366093,1
BZID-1304385748,1
BZID-1304381014,2
BZID-1304373814,2
BZID-1304433004,1
BZID-1304475520,1
BZID-1304421920,2
BZID-1304459040,1
BZID-1304385292,1
BZID-1304394708,1
BZID-1304351603,1
BZID-1304434918,1
BZID-1304436628,1
BZID-1304447673,1
BZID-1304469992,2
BZID-1304390836,1
BZID-1304367535,2
BZID-1304363071,2
BZID-1304480142,1
BZID-1304387755,1
BZID-1304408011,1
BZID-1304605250,1
BZID-1304424791,1
BZID-1304393146,1
BZID-1304369756,2
BZID-1304364064,1
BZID-1304394393,1
BZID-1304364472,2
BZID-1304473625,1
BZID-1304415030,2
BZID-1304375284,2
BZID-1304432521,1
BZID-1304460580,1
BZID-1304421747,1
BZID-1304364116,1
BZID-1304419873,1
BZID-1304422205,1
BZID-1304424656,1
BZID-1304372956,1
BZID-1304398264,1
BZID-1304465752,1
BZID-1304464234,1
BZID-1304477500,1
BZID-1304438602,2
BZID-1304361624,1
BZID-1304437063,1
BZID-1304477036,1
BZID-1304455939,1
BZID-1304418995,1
BZID-1304448295,1
BZID-1304479731,2
BZID-1304437952,1
BZID-1304459344,1
BZID-1304365330,1
BZID-1304386216,2
BZID-1304388383,1
BZID-1304478536,1
BZID-1304447642,1
BZID-1304381127,1
BZID-1304397012,2
BZID-1304380354,1
BZID-1304461314,1
BZID-1304446046,2
BZID-1304374653,1
BZID-1304367156,1
BZID-1304471353,1
BZID-1304464305,1
BZID-1304382926,1
BZID-1304459597,2
BZID-1304404314,2
BZID-1304470062,1
BZID-1304375496,2
BZID-1304471380,1
BZID-1304420898,2
BZID-1304374381,3
BZID-1304446378,1
BZID-1304376060,1
BZID-1304459838,1
BZID-1304387541,2
BZID-1304457418,1
BZID-1304372532,2
BZID-1304426363,1
BZID-1304401890,1
BZID-1304440217,2
BZID-1304421716,2
BZID-1304448660,2
BZID-1304435660,1
BZID-1304389198,1
BZID-1304381859,1
BZID-1304465340,1
BZID-1304469405,1
BZID-1304448319,1
BZID-1304459771,1
BZID-1304453832,1
BZID-1304365910,1
BZID-1304420659,1
BZID-1304350977,1
BZID-1304471687,1
BZID-1304443886,1
BZID-1304378268,1
BZID-1304476394,2
BZID-1304469218,1
BZID-1304442041,1
BZID-1304459305,2
BZID-1304409820,1
BZID-1304428935,1
BZID-1304393882,1
BZID-1304471139,1
BZID-1304355211,1
BZID-1304408799,2
BZID-1304391985,1
BZID-1304409173,1
BZID-1304455951,1
BZID-1304420704,2
BZID-1304418331,2
BZID-1304461325,1
BZID-1304422592,1
BZID-1304401143,1
BZID-1304396959,1
BZID-1304436980,1
BZID-1304419467,1
BZID-1304394064,1
BZID-1304466269,1
BZID-1304459185,1
BZID-1304462589,1
BZID-1304395816,3
BZID-1304459918,1
BZID-1304461611,2
BZID-1304458492,1
BZID-1304413216,3
BZID-1304408154,1
BZID-1304401494,1
BZID-1304358363,1
BZID-1304408036,1
BZID-1304466629,1
BZID-1304424694,1
BZID-1304404567,3
BZID-1304424202,1
BZID-1304374908,1
BZID-1304469814,1
BZID-1304402125,1
BZID-1304407863,1
BZID-1304402429,1
BZID-1304417748,1
BZID-1304408143,1
BZID-1304402760,1
BZID-1304349505,1
BZID-1304441973,1
BZID-1304430297,1
BZID-1304449392,1
BZID-1304421965,1
BZID-1304376653,1
BZID-1304416817,1
BZID-1304459370,1
BZID-1304469925,1
BZID-1304434722,2
BZID-1304415677,2
BZID-1304392210,2
BZID-1304462440,1
BZID-1304389126,2
BZID-1304381851,1
BZID-1304474301,1
BZID-1304429200,1
BZID-1304412759,1
BZID-1304383871,1
BZID-1304376829,2
BZID-1304352501,1
BZID-1304402403,1
BZID-1304383371,2
BZID-1304370479,1
BZID-1304360230,1
BZID-1304477971,1
BZID-1304394326,1
BZID-1304404186,1
BZID-1304393365,2
BZID-1304393926,1
BZID-1304390868,1
BZID-1304378187,1
BZID-1304374843,1
BZID-1304429958,1
BZID-1304437846,1
BZID-1304392191,1
BZID-1304380601,1
BZID-1304359207,1
BZID-1304354379,1
BZID-1304427047,1
BZID-1304417265,2
BZID-1304396217,1
BZID-1304450072,1
BZID-1304432696,1
BZID-1304392897,1
BZID-1304401670,1
BZID-1304362961,2
BZID-1304458370,1
BZID-1304381211,1
BZID-1304378043,1
BZID-1304423989,2
BZID-1304361381,1
BZID-1304465111,1
BZID-1304418167,1
BZID-1304436875,1
BZID-1304361997,1
BZID-1304381861,1
BZID-1304436099,1
BZID-1304405388,1
BZID-1304419079,1
BZID-1304419920,1
BZID-1304373990,1
BZID-1304424350,1
BZID-1304400919,1
BZID-1304410058,4
BZID-1304396474,1
BZID-1304362346,2
BZID-1304421599,1
BZID-1304379049,1
BZID-1304413334,1
BZID-1304401090,1
BZID-1304447311,3
BZID-1304432665,1
BZID-1304371573,1
BZID-1304469165,1
BZID-1304365340,1
BZID-1304421982,2
BZID-1304393100,1
BZID-1304391169,1
BZID-1304352853,1
BZID-1304475105,1
BZID-1304465422,1
BZID-1304359779,1
BZID-1304394608,2
BZID-1304434240,1
BZID-1304426972,1
BZID-1304354098,1
BZID-1304438908,1
BZID-1304405678,1
BZID-1304401830,1
BZID-1304349568,1
BZID-1304448694,2
BZID-1304426060,1
BZID-1304383057,1
BZID-1304386894,1
BZID-1304417352,1
BZID-1304354878,1
BZID-1304408689,2
BZID-1304374730,1
BZID-1304367531,1
BZID-1304403393,2
BZID-1304397927,1
BZID-1304402077,2
BZID-1304408737,1
BZID-1304420512,1
BZID-1304479603,1
BZID-1304469739,1
BZID-1304374803,1
BZID-1304429139,1
BZID-1304438212,1
BZID-1304391015,1
BZID-1304451443,1
BZID-1304393032,1
BZID-1304480104,1
BZID-1304389085,1
BZID-1304420183,2
BZID-1304360732,1
BZID-1304389983,2
BZID-1304395279,1
BZID-1304385968,1
BZID-1304423371,2
BZID-1304392396,1
BZID-1304430645,2
BZID-1304419991,1
BZID-1304376757,1
BZID-1304430474,1
BZID-1304384275,1
BZID-1304449120,1
BZID-1304383528,1
BZID-1304419320,1
BZID-1304409310,1
BZID-1304418525,1
BZID-1304362332,2
BZID-1304447364,1
BZID-1304359583,1
BZID-1304390817,2
BZID-1304402653,1
BZID-1304435674,1
BZID-1304439650,1
BZID-1304392259,1
BZID-1304360236,2
BZID-1304425800,1
BZID-1304417238,1
BZID-1304421728,1
BZID-1304407820,1
BZID-1304361802,2
BZID-1304375172,1
BZID-1304420258,2
BZID-1304408177,2
BZID-1304409300,1
BZID-1304436706,1
BZID-1304459311,1
BZID-1304438532,1
BZID-1304392840,1
BZID-1304402394,1
BZID-1304361618,1
BZID-1304411113,1
BZID-1304455874,1
BZID-1304475611,1
BZID-1304428454,2
BZID-1304407560,1
BZID-1304424623,1
BZID-1304413351,1
BZID-1304460299,1
BZID-1304404057,1
BZID-1304475096,1
BZID-1304378446,1
BZID-1304451410,1
BZID-1304451174,1
BZID-1304463228,1
BZID-1304420821,1
BZID-1304361347,1
BZID-1304419407,1
BZID-1304463212,1
BZID-1304415237,1
BZID-1304394567,1
BZID-1304387418,1
BZID-1304462705,1
BZID-1304361750,2
BZID-1304467752,1
BZID-1304401300,1
BZID-1304383924,1
BZID-1304379382,1
BZID-1304376892,2
BZID-1304450901,1
BZID-1304364833,2
BZID-1304353869,1
BZID-1304385285,1
BZID-1304402184,2
BZID-1304458152,1
BZID-1304420283,3
BZID-1304406145,1
BZID-1304454688,1
BZID-1304394399,1
BZID-1304375884,1
BZID-1304400319,1
BZID-1304409207,1
BZID-1304429657,1
BZID-1304422071,1
BZID-1304354841,1
BZID-1304418037,1
BZID-1304426815,1
BZID-1304456191,1
BZID-1304392368,1
BZID-1304404760,1
BZID-1304381467,1
BZID-1304413471,1
BZID-1304409926,1
BZID-1304384745,1
BZID-1304376699,1
BZID-1304413167,1
BZID-1304358991,2
BZID-1304384044,1
BZID-1304421053,1
BZID-1304360874,1
BZID-1304410896,1
BZID-1304419642,1
BZID-1304426941,1
BZID-1304386824,1
BZID-1304366537,1
BZID-1304425022,1
BZID-1304399882,1
BZID-1304424281,1
BZID-1304390293,1
BZID-1304360223,1
BZID-1304421579,2
BZID-1304458409,1
BZID-1304435283,1
BZID-1304420478,1
BZID-1304437793,1
BZID-1304369402,1
BZID-1304382286,1
BZID-1304363049,2
BZID-1304448776,1
BZID-1304417726,1
BZID-1304381374,1
BZID-1304458355,1
BZID-1304359461,1
BZID-1304471142,1
BZID-1304410148,1
BZID-1304412319,1
BZID-1304388102,1
BZID-1304399734,1
BZID-1304467484,1
BZID-1304423758,1
BZID-1304451143,1
BZID-1304362224,1
BZID-1304470696,1
BZID-1304380205,1
BZID-1304423703,1
BZID-1304433327,1
BZID-1304363514,1
BZID-1304435767,1
BZID-1304414422,1
BZID-1304370974,1
BZID-1304388599,1
BZID-1304417051,1
BZID-1304461265,2
BZID-1304462701,1
BZID-1304424345,1
BZID-1304443097,1
BZID-1304378267,1
BZID-1304448505,1
BZID-1304462808,1
BZID-1304407312,1
BZID-1304475229,1
BZID-1304407558,1
BZID-1304389174,2
BZID-1304474963,1
BZID-1304424558,2
BZID-1304387993,1
BZID-1304420215,1
BZID-1304354722,1
BZID-1304459861,1
BZID-1304417924,1
BZID-1304420572,1
BZID-1304397561,1
BZID-1304426859,1
BZID-1304411228,1
BZID-1304358139,1
BZID-1304424913,1
BZID-1304364844,1
BZID-1304379674,3
BZID-1304423488,1
BZID-1304380916,2
BZID-1304449196,1
BZID-1304361328,1
BZID-1304462490,1
BZID-1304416316,1
BZID-1304350281,1
BZID-1304350996,2
BZID-1304401669,1
BZID-1304429026,1
BZID-1304458129,1
BZID-1304458786,1
BZID-1304430189,1
BZID-1304362849,1
BZID-1304421872,1
BZID-1304410915,2
BZID-1304428323,3
BZID-1304400674,1
BZID-1304434003,1
BZID-1304462799,1
BZID-1304398666,1
BZID-1304419193,1
BZID-1304420045,1
BZID-1304444120,1
BZID-1304393596,1
BZID-1304428848,1
BZID-1304394470,1
BZID-1304455692,1
BZID-1304408223,1
BZID-1304415258,1
BZID-1304360296,1
BZID-1304394319,1
BZID-1304473832,1
BZID-1304428491,1
BZID-1304436592,1
BZID-1304476647,1
BZID-1304456184,1
BZID-1304427146,1
BZID-1304380256,1
BZID-1304444931,1
BZID-1304368259,1
BZID-1304460621,1
BZID-1304367745,1
BZID-1304387348,1
BZID-1304463045,1
BZID-1304391466,2
BZID-1304431000,1
BZID-1304428528,1
BZID-1304462746,1
BZID-1304359149,1
BZID-1304395056,1
BZID-1304374959,1
BZID-1304470365,1
BZID-1304396008,1
BZID-1304460572,1
BZID-1304392652,1
BZID-1304420432,1
BZID-1304433959,1
BZID-1304419370,1
BZID-1304470582,1
BZID-1304413718,1
BZID-1304413746,1
BZID-1304471347,1
BZID-1304377656,1
BZID-1304445367,1
BZID-1304379198,1
BZID-1304415092,2
BZID-1304460096,1
BZID-1304411657,2
BZID-1304417761,1
BZID-1304412679,1
BZID-1304437778,1
BZID-1304437823,1
BZID-1304363018,1
BZID-1304382528,1
BZID-1304425049,1
BZID-1304360878,1
BZID-1304439173,1
BZID-1304407752,1
BZID-1304443564,1
BZID-1304377029,1
BZID-1304391648,1
BZID-1304464424,1
BZID-1304409444,1
BZID-1304474569,1
BZID-1304418049,1
BZID-1304436798,1
BZID-1304405534,1
BZID-1304461014,1
BZID-1304410401,1
BZID-1304420289,1
BZID-1304414323,1
BZID-1304407493,1
BZID-1304409821,1
BZID-1304455961,1
BZID-1304401865,1
BZID-1304450643,1
BZID-1304380531,1
BZID-1304437244,1
BZID-1304405055,1
BZID-1304406792,1
BZID-1304369823,1
BZID-1304462748,1
BZID-1304410558,1
BZID-1304394192,2
BZID-1304419580,1
BZID-1304400996,2
BZID-1304606393,1
BZID-1304464795,1
BZID-1304463865,2
BZID-1304360882,2
BZID-1304415161,2
BZID-1304377558,1
BZID-1304391370,1
BZID-1304450720,1
BZID-1304397676,1
BZID-1304380306,2
BZID-1304415234,2
BZID-1304415874,2
BZID-1304397405,2
BZID-1304452028,1
BZID-1304410539,2
BZID-1304411976,1
BZID-1304428993,2
BZID-1304391404,1
BZID-1304404677,1
BZID-1304377849,2
BZID-1304436552,3
BZID-1304376945,3
BZID-1304392815,1
BZID-1304409137,1
BZID-1304412164,4
BZID-1304449227,1
BZID-1304446654,1
BZID-1304416739,2
BZID-1304435592,2
BZID-1304420308,2
BZID-1304438707,1
BZID-1304408012,1
BZID-1304430708,1
BZID-1304436783,2
BZID-1304381000,2
BZID-1304429343,2
BZID-1304474483,1
BZID-1304398177,1
BZID-1304407593,2
BZID-1304393291,1
BZID-1304400069,2
BZID-1304424301,1
BZID-1304387441,2
BZID-1304363029,2
BZID-1304396483,1
BZID-1304420579,1
BZID-1304374970,3
BZID-1304360991,1
BZID-1304379510,2
BZID-1304451305,1
BZID-1304386897,4
BZID-1304460788,4
BZID-1304395486,5
BZID-1304407683,1
BZID-1304395893,1
BZID-1304400011,3
BZID-1304403136,1
BZID-1304376697,1
BZID-1304424206,2
BZID-1304359317,1
BZID-1304425412,1
BZID-1304364484,3
BZID-1304430175,1
BZID-1304397194,8
BZID-1304416432,3
BZID-1304407782,1
BZID-1304401076,2
BZID-1304458398,3
BZID-1304363435,2
BZID-1304399578,3
BZID-1304415174,2
BZID-1304372516,1
BZID-1304446015,1
BZID-1304415166,2
BZID-1304429746,1
BZID-1304398554,2
BZID-1304393593,2
BZID-1304380012,2
BZID-1304459235,1
BZID-1304603243,1
BZID-1304448991,1
BZID-1304361334,1
BZID-1304375363,1
BZID-1304356542,1
BZID-1304412801,1
BZID-1304447834,1
BZID-1304377055,1
BZID-1304372269,1
BZID-1304384396,3
BZID-1304429790,2
BZID-1304389782,2
BZID-1304452415,1
BZID-1304401921,1
BZID-1304394688,2
BZID-1304373445,2
BZID-1304417550,1
BZID-1304408961,2
BZID-1304414910,4
BZID-1304415498,1
BZID-1304377240,1
BZID-1304375862,1
BZID-1304414870,2
BZID-1304380533,2
BZID-1304380049,2
BZID-1304371623,1
BZID-1304349623,1
BZID-1304362953,1
BZID-1304394801,1
BZID-1304409263,3
BZID-1304451931,1
BZID-1304445950,1
BZID-1304436899,2
BZID-1304475298,1
BZID-1304431795,1
BZID-1304361335,2
BZID-1304363410,1
BZID-1304352496,2
BZID-1304408217,1
BZID-1304383029,3
BZID-1304370976,2
BZID-1304423402,1
BZID-1304446661,1
BZID-1304380172,2
BZID-1304381379,2
BZID-1304474930,1
BZID-1304410108,3
BZID-1304363417,1
BZID-1304399041,2
BZID-1304444045,2
BZID-1304399371,2
BZID-1304396167,1
BZID-1304418803,2
BZID-1304388713,1
BZID-1304419556,1
BZID-1304449747,1
BZID-1304357775,3
BZID-1304393450,1
BZID-1304429445,3
BZID-1304388280,1
BZID-1304381928,1
BZID-1304409830,1
BZID-1304388212,1
BZID-1304429895,2
BZID-1304462797,1
BZID-1304377680,1
BZID-1304400117,1
BZID-1304472747,1
BZID-1304363444,2
BZID-1304374453,1
BZID-1304409379,3
BZID-1304392092,3
BZID-1304380147,2
BZID-1304438730,2
BZID-1304358343,2
BZID-1304398865,1
BZID-1304370313,1
BZID-1304429362,1
BZID-1304360912,1
BZID-1304388371,3
BZID-1304462578,3
BZID-1304410416,1
BZID-1304372690,1
BZID-1304422655,1
BZID-1304476128,1
BZID-1304605219,1
BZID-1304398470,2
BZID-1304463287,2
BZID-1304400043,2
BZID-1304451084,1
BZID-1304418542,2
BZID-1304407920,1
BZID-1304422780,2
BZID-1304470353,1
BZID-1304424782,1
BZID-1304386663,2
BZID-1304398603,1
BZID-1304364696,1
BZID-1304365825,1
BZID-1304372436,1
BZID-1304373822,1
BZID-1304460465,1
BZID-1304427872,2
BZID-1304378134,1
BZID-1304430303,1
BZID-1304410280,1
BZID-1304395059,5
BZID-1304414471,1
BZID-1304419059,1
BZID-1304414853,2
BZID-1304445617,3
