businessid,calls
BZID-1304394513,1
BZID-1304436463,1
BZID-1304374818,1
BZID-1304450917,1
BZID-1304568832,2
BZID-1304376390,1
BZID-1304352156,1
BZID-1304441438,1
BZID-1304547905,1
BZID-1304546175,1
BZID-1304400820,1
BZID-1304427012,3
BZID-1304473831,1
BZID-1304398699,1
BZID-1304389011,1
BZID-1304354520,1
BZID-1304410897,1
BZID-1304428289,1
BZID-1304436280,1
BZID-1304377486,1
BZID-1304366574,1
BZID-1304477478,1
BZID-1304390000,1
BZID-1304520649,1
BZID-1304409527,1
BZID-1304384032,1
BZID-1304472138,1
BZID-1304378688,1
BZID-1304366031,1
BZID-1304458146,2
BZID-1304386602,1
BZID-1304391603,1
BZID-1304466654,1
BZID-1304367248,1
BZID-1304357573,1
BZID-1304383789,1
BZID-1304350729,1
BZID-1304391995,1
BZID-1304397851,1
BZID-1304402930,1
BZID-1304474020,1
BZID-1304394203,1
BZID-1304397133,1
BZID-1304411104,1
BZID-1304428119,1
BZID-1304419117,1
BZID-1304410383,2
BZID-1304436832,1
BZID-1304420221,1
BZID-1304405355,3
BZID-1304392987,1
BZID-1304606250,1
BZID-1304564327,1
BZID-1304578473,1
BZID-1304391269,1
BZID-1304361661,1
BZID-1304608418,1
BZID-1304440017,1
BZID-1304365388,1
BZID-1304376168,1
BZID-1304431894,1
BZID-1304446967,2
BZID-1304444687,1
BZID-1304369474,1
BZID-1304377262,1
BZID-1304460956,1
BZID-1304383769,1
BZID-1304566762,1
BZID-1304376718,1
BZID-1304410518,1
BZID-1304358162,1
BZID-1304409823,1
BZID-1304443260,1
BZID-1304370887,1
BZID-1304393784,1
BZID-1304364731,1
BZID-1304435211,1
BZID-1304465716,2
BZID-1304596197,1
BZID-1304372797,1
BZID-1304479403,1
BZID-1304356506,1
BZID-1304600291,1
BZID-1304370926,1
BZID-1304399588,1
BZID-1304472388,1
BZID-1304402983,1
BZID-1304411753,1
BZID-1304434099,1
BZID-1304360667,1
BZID-1304423364,1
BZID-1304405824,1
BZID-1304388372,1
BZID-1304414226,1
BZID-1304451583,1
BZID-1304467144,1
BZID-1304407181,1
BZID-1304446748,1
BZID-1304382693,1
BZID-1304373194,1
BZID-1304480209,1
BZID-1304392078,2
BZID-1304450328,1
BZID-1304476245,1
BZID-1304559932,1
BZID-1304416513,1
BZID-1304417075,1
BZID-1304415158,1
BZID-1304433260,1
BZID-1304384511,1
BZID-1304399329,1
BZID-1304362410,1
BZID-1304372820,1
BZID-1304421937,1
BZID-1304350402,1
BZID-1304604311,2
BZID-1304352687,1
BZID-1304364564,1
BZID-1304562029,2
BZID-1304352876,1
BZID-1304386579,1
BZID-1304365687,1
BZID-1304457206,1
BZID-1304382715,1
BZID-1304375881,1
BZID-1304530978,1
BZID-1304398664,1
BZID-1304423287,1
BZID-1304393130,1
BZID-1304396679,1
BZID-1304448298,1
BZID-1304408719,1
BZID-1304444584,1
BZID-1304466452,1
BZID-1304473181,1
BZID-1304368205,1
BZID-1304363449,1
BZID-1304403459,1
BZID-1304386469,1
BZID-1304414331,1
BZID-1304465658,1
BZID-1304460610,1
BZID-1304403924,1
BZID-1304395031,1
BZID-1304450990,1
BZID-1304386655,1
BZID-1304411993,1
BZID-1304373344,1
BZID-1304458529,1
BZID-1304598800,1
BZID-1304474692,1
BZID-1304367657,2
BZID-1304458314,1
BZID-1304447513,1
BZID-1304408161,1
BZID-1304395010,1
BZID-1304431981,1
BZID-1304447684,1
BZID-1304475890,1
BZID-1304438328,2
BZID-1304599392,1
BZID-1304421041,1
BZID-1304419864,1
BZID-1304381332,1
BZID-1304379412,1
BZID-1304426689,1
BZID-1304603769,1
BZID-1304351986,1
BZID-1304394704,2
BZID-1304430781,1
BZID-1304375774,1
BZID-1304390425,1
BZID-1304444048,1
BZID-1304361123,1
BZID-1304610939,1
BZID-1304444860,1
BZID-1304430371,1
BZID-1304427844,1
BZID-1304567755,1
BZID-1304456192,1
BZID-1304361793,1
BZID-1304356201,1
BZID-1304395655,1
BZID-1304460494,1
BZID-1304398379,1
BZID-1304609097,1
BZID-1304364863,1
BZID-1304600969,1
BZID-1304385839,1
BZID-1304405687,1
BZID-1304402198,1
BZID-1304392280,1
BZID-1304466971,1
BZID-1304449071,1
BZID-1304472998,2
BZID-1304427050,2
BZID-1304430595,1
BZID-1304387896,1
BZID-1304469010,1
BZID-1304427700,1
BZID-1304419973,2
BZID-1304369619,1
BZID-1304412619,1
BZID-1304401837,1
BZID-1304473810,1
BZID-1304367947,1
BZID-1304461532,1
BZID-1304382861,1
BZID-1304542422,1
BZID-1304473705,1
BZID-1304448944,1
BZID-1304389182,1
BZID-1304378892,1
BZID-1304358704,1
BZID-1304598417,1
BZID-1304552379,1
BZID-1304385526,1
BZID-1304395204,1
BZID-1304465383,1
BZID-1304407758,1
BZID-1304422996,1
BZID-1304418312,1
BZID-1304448932,1
BZID-1304401153,1
BZID-1304354949,1
BZID-1304387865,1
BZID-1304418145,1
BZID-1304387807,1
BZID-1304377220,1
BZID-1304418739,1
BZID-1304403316,1
BZID-1304438997,1
BZID-1304578471,1
BZID-1304432261,1
BZID-1304392115,1
BZID-1304391561,1
BZID-1304378992,1
BZID-1304376132,1
BZID-1304375342,1
BZID-1304429557,1
BZID-1304377383,2
BZID-1304440368,1
BZID-1304438229,1
BZID-1304391922,1
BZID-1304460937,1
BZID-1304469767,1
BZID-1304371631,1
BZID-1304384234,1
BZID-1304561148,2
BZID-1304428182,1
BZID-1304438406,1
BZID-1304471045,1
BZID-1304419955,1
BZID-1304477665,1
BZID-1304431189,1
BZID-1304471401,1
BZID-1304383047,1
BZID-1304611143,1
BZID-1304432721,1
BZID-1304604059,1
BZID-1304426964,1
BZID-1304599036,1
BZID-1304391535,1
BZID-1304444547,1
BZID-1304432323,1
BZID-1304466480,1
BZID-1304425103,1
BZID-1304609108,1
BZID-1304428410,1
BZID-1304359082,1
BZID-1304351143,1
BZID-1304369933,1
BZID-1304610825,1
BZID-1304422380,1
BZID-1304479615,1
BZID-1304370760,1
BZID-1304437788,1
BZID-1304402079,1
BZID-1304375977,1
BZID-1304361795,1
BZID-1304410086,1
BZID-1304387905,1
BZID-1304447841,1
BZID-1304368339,1
BZID-1304431173,1
BZID-1304409239,1
BZID-1304400944,1
BZID-1304449985,1
BZID-1304604108,1
BZID-1304457750,1
BZID-1304435507,1
BZID-1304389726,1
BZID-1304600898,1
BZID-1304393950,1
BZID-1304392630,1
BZID-1304375119,1
BZID-1304429264,1
BZID-1304589140,1
BZID-1304392550,1
BZID-1304408552,1
BZID-1304396243,1
BZID-1304426639,2
BZID-1304363302,8
BZID-1304419493,2
BZID-1304424107,7
BZID-1304362205,2
BZID-1304380781,1
BZID-1304457586,4
BZID-1304420770,5
BZID-1304425095,38
BZID-1304574472,1
BZID-1304379608,13
BZID-1304353268,7
BZID-1304420250,1
BZID-1304403180,8
BZID-1304411847,1
BZID-1304414385,1
BZID-1304611297,1
BZID-1304391059,1
BZID-1304426309,1
BZID-1304414364,3
BZID-1304417331,18
BZID-1304427609,2
BZID-1304397956,3
BZID-1304402392,2
BZID-1304418620,3
BZID-1304415018,2
BZID-1304363175,9
BZID-1304464072,2
BZID-1304355401,3
BZID-1304413487,4
BZID-1304391474,1
BZID-1304423829,18
BZID-1304436677,21
BZID-1304604734,8
BZID-1304429779,1
BZID-1304378840,2
BZID-1304473924,1
BZID-1304596425,8
BZID-1304605602,2
BZID-1304385424,1
BZID-1304427229,12
BZID-1304404524,2
BZID-1304398856,5
BZID-1304477813,4
BZID-1304360327,11
BZID-1304399385,1
BZID-1304350589,8
BZID-1304474356,7
BZID-1304460820,3
BZID-1304430863,5
BZID-1304610691,2
BZID-1304423606,5
BZID-1304608781,6
BZID-1304415307,19
BZID-1304478859,2
BZID-1304447079,1
BZID-1304392679,1
BZID-1304390146,1
BZID-1304367367,4
BZID-1304541020,6
BZID-1304600295,6
BZID-1304378872,4
BZID-1304382264,1
BZID-1304567766,1
BZID-1304428126,3
BZID-1304451168,8
BZID-1304609749,6
BZID-1304412336,1
BZID-1304395472,2
BZID-1304449429,2
BZID-1304607624,2
BZID-1304428451,1
BZID-1304469576,2
BZID-1304382899,1
BZID-1304608063,2
BZID-1304596605,2
BZID-1304463874,1
BZID-1304434163,7
BZID-1304377261,4
BZID-1304381953,3
BZID-1304599381,2
BZID-1304421338,13
BZID-1304414346,9
BZID-1304366016,2
BZID-1304465406,6
BZID-1304410773,2
BZID-1304567753,2
BZID-1304429442,3
BZID-1304463227,3
BZID-1304438680,4
BZID-1304374922,3
BZID-1304428824,1
BZID-1304476797,1
BZID-1304376156,1
BZID-1304552533,4
BZID-1304375117,36
BZID-1304450700,9
BZID-1304410524,6
BZID-1304385562,3
BZID-1304366759,1
BZID-1304607700,16
BZID-1304355547,1
BZID-1304414379,2
BZID-1304384750,4
BZID-1304421453,6
BZID-1304364536,3
BZID-1304403209,1
BZID-1304362832,4
BZID-1304436557,5
BZID-1304466465,2
BZID-1304418212,8
BZID-1304386923,2
BZID-1304421695,1
BZID-1304396656,3
BZID-1304424404,2
BZID-1304436963,1
BZID-1304396705,4
BZID-1304376469,17
BZID-1304416951,2
BZID-1304370726,6
BZID-1304609327,7
BZID-1304380434,5
BZID-1304463512,4
BZID-1304462921,2
BZID-1304385434,2
BZID-1304383401,15
BZID-1304399050,8
BZID-1304462616,1
BZID-1304436646,1
BZID-1304412415,10
BZID-1304385740,1
BZID-1304364821,1
BZID-1304350631,2
BZID-1304376579,4
BZID-1304365445,7
BZID-1304368247,3
BZID-1304429527,3
BZID-1304377408,3
BZID-1304462955,2
BZID-1304430032,2
BZID-1304432015,2
BZID-1304374476,1
BZID-1304374857,2
BZID-1304354497,3
BZID-1304457384,4
BZID-1304555434,2
BZID-1304391293,1
BZID-1304394996,4
BZID-1304362851,3
BZID-1304373039,6
BZID-1304471907,1
BZID-1304394240,2
BZID-1304436037,2
BZID-1304443677,4
BZID-1304427415,7
BZID-1304437962,1
BZID-1304388365,3
BZID-1304419548,3
BZID-1304428157,7
BZID-1304562474,2
BZID-1304368438,1
BZID-1304394536,1
BZID-1304475360,2
BZID-1304443809,3
BZID-1304459225,8
BZID-1304435615,1
BZID-1304407689,1
BZID-1304375513,7
BZID-1304578439,14
BZID-1304385636,13
BZID-1304606052,1
BZID-1304428257,2
BZID-1304392569,1
BZID-1304393598,9
BZID-1304424876,3
BZID-1304561942,1
BZID-1304539220,3
BZID-1304389433,3
BZID-1304402640,1
BZID-1304430887,8
BZID-1304599388,5
BZID-1304448339,3
BZID-1304455679,2
BZID-1304426718,11
BZID-1304457419,6
BZID-1304428729,24
BZID-1304410580,4
BZID-1304375778,5
BZID-1304393486,2
BZID-1304395405,1
BZID-1304377076,2
BZID-1304399487,3
BZID-1304369492,3
BZID-1304422600,7
BZID-1304385062,2
BZID-1304405693,2
BZID-1304427337,5
BZID-1304364566,5
BZID-1304385321,1
BZID-1304389023,7
BZID-1304467085,1
BZID-1304462945,1
BZID-1304447025,1
BZID-1304385608,1
BZID-1304395664,1
BZID-1304425879,1
BZID-1304372859,1
BZID-1304396647,2
BZID-1304429599,1
BZID-1304434377,1
BZID-1304425448,2
BZID-1304370377,12
BZID-1304423840,3
BZID-1304456937,1
BZID-1304412580,6
BZID-1304598717,7
BZID-1304389926,4
BZID-1304425866,21
BZID-1304404336,6
BZID-1304459990,1
BZID-1304411656,1
BZID-1304355635,1
BZID-1304387800,5
BZID-1304566547,11
BZID-1304438682,13
BZID-1304431832,1
BZID-1304472630,2
BZID-1304462806,6
BZID-1304363899,11
BZID-1304363734,4
BZID-1304607098,1
BZID-1304352799,1
BZID-1304608127,7
BZID-1304404108,9
BZID-1304410165,3
BZID-1304444541,3
BZID-1304401260,6
BZID-1304444030,9
BZID-1304474307,2
BZID-1304349506,15
BZID-1304427372,2
BZID-1304460779,4
BZID-1304367270,2
BZID-1304419025,2
BZID-1304403824,8
BZID-1304430342,1
BZID-1304421860,11
BZID-1304445188,1
BZID-1304438609,7
BZID-1304477485,2
BZID-1304609950,6
BZID-1304414679,6
BZID-1304607636,12
BZID-1304375400,1
BZID-1304415210,1
BZID-1304608019,1
BZID-1304384420,8
BZID-1304447838,7
BZID-1304408637,1
BZID-1304439192,2
BZID-1304363759,2
BZID-1304356370,1
BZID-1304391997,1
BZID-1304463855,10
BZID-1304465915,3
BZID-1304354004,2
BZID-1304353043,2
BZID-1304350776,2
BZID-1304433249,2
BZID-1304390560,2
BZID-1304451036,10
BZID-1304421085,3
BZID-1304367556,1
BZID-1304364451,5
BZID-1304396024,2
BZID-1304368528,2
BZID-1304419010,12
BZID-1304355003,2
BZID-1304436559,2
BZID-1304462585,1
BZID-1304470280,1
BZID-1304464380,1
BZID-1304395743,4
BZID-1304462093,1
BZID-1304448341,2
BZID-1304605168,5
BZID-1304556156,4
BZID-1304384469,1
BZID-1304367327,1
BZID-1304434699,2
BZID-1304416258,1
BZID-1304478834,1
BZID-1304597609,7
BZID-1304383023,3
BZID-1304426791,8
BZID-1304425408,5
BZID-1304389591,1
BZID-1304425993,13
BZID-1304477925,2
BZID-1304419278,3
BZID-1304382409,1
BZID-1304373988,2
BZID-1304562757,14
BZID-1304410999,1
BZID-1304475420,2
BZID-1304374466,1
BZID-1304407800,3
BZID-1304539165,2
BZID-1304576618,2
BZID-1304371847,9
BZID-1304448665,3
BZID-1304365434,2
BZID-1304383239,3
BZID-1304539300,1
BZID-1304607788,1
BZID-1304472453,1
BZID-1304438772,1
BZID-1304430122,1
BZID-1304449955,1
BZID-1304389654,2
BZID-1304441754,2
BZID-1304425422,4
BZID-1304610022,3
BZID-1304350802,1
BZID-1304595792,3
BZID-1304369685,4
BZID-1304423898,1
BZID-1304461147,4
BZID-1304396801,2
BZID-1304391277,2
BZID-1304374304,4
BZID-1304427117,8
BZID-1304437830,2
BZID-1304422248,5
BZID-1304423908,3
BZID-1304447468,7
BZID-1304448141,2
BZID-1304362043,2
BZID-1304548126,5
BZID-1304549178,8
BZID-1304554782,12
BZID-1304449319,1
BZID-1304436505,1
BZID-1304421572,3
BZID-1304520523,1
BZID-1304553005,2
BZID-1304393016,1
BZID-1304372366,1
BZID-1304546167,1
BZID-1304466201,2
BZID-1304577862,1
BZID-1304446073,3
BZID-1304398259,1
BZID-1304398815,3
BZID-1304390454,1
BZID-1304459912,1
BZID-1304437169,7
BZID-1304408941,1
BZID-1304423708,4
BZID-1304450291,2
BZID-1304436749,2
BZID-1304378316,2
BZID-1304388465,1
BZID-1304433624,1
BZID-1304361070,1
BZID-1304420733,5
BZID-1304387533,1
BZID-1304433527,1
BZID-1304355292,1
BZID-1304395987,1
BZID-1304353548,5
BZID-1304590728,1
BZID-1304577264,1
BZID-1304384509,1
BZID-1304379021,4
BZID-1304435241,7
BZID-1304463196,3
BZID-1304435696,1
BZID-1304454369,3
BZID-1304428159,2
BZID-1304374743,4
BZID-1304431334,1
BZID-1304401800,1
BZID-1304449729,2
BZID-1304371792,1
BZID-1304448230,4
BZID-1304472796,3
BZID-1304408299,1
BZID-1304478586,1
BZID-1304398171,1
BZID-1304384589,2
BZID-1304474270,3
BZID-1304352571,3
BZID-1304388293,6
BZID-1304400557,1
BZID-1304386797,4
BZID-1304418208,2
BZID-1304577552,15
BZID-1304383765,4
BZID-1304595432,12
BZID-1304371007,7
BZID-1304387828,2
BZID-1304410985,9
BZID-1304401422,1
BZID-1404573275,2
BZID-1304374807,1
BZID-1304417093,1
BZID-1304372572,1
BZID-1304426642,3
BZID-1304424132,8
BZID-1304466519,4
BZID-1304420235,1
BZID-1304463977,4
BZID-1304449020,1
BZID-1304428563,4
BZID-1304479929,1
BZID-1304603164,3
BZID-1304402274,2
BZID-1304382871,3
BZID-1304418605,4
BZID-1304421952,1
BZID-1304428752,1
BZID-1304378885,2
BZID-1304604053,2
BZID-1304449445,1
BZID-1304371117,1
BZID-1304408180,5
BZID-1304406572,1
BZID-1304551362,2
BZID-1304567313,2
BZID-1304423104,1
BZID-1304556001,3
BZID-1304398109,3
BZID-1304457922,4
BZID-1304356310,7
BZID-1304386041,11
BZID-1304350444,3
BZID-1304415355,1
BZID-1304382981,6
BZID-1304435296,2
BZID-1304414325,1
BZID-1304456962,1
BZID-1304397271,3
BZID-1304447436,3
BZID-1304458145,1
BZID-1304415828,7
BZID-1304355061,13
BZID-1304574576,9
BZID-1304363035,1
BZID-1304408452,2
BZID-1304389136,2
BZID-1304609219,3
BZID-1304370971,1
BZID-1304425087,3
BZID-1304352647,1
BZID-1304420479,1
BZID-1304428101,10
BZID-1304597981,1
BZID-1304446810,4
BZID-1304433667,6
BZID-1304471016,2
BZID-1304409156,1
BZID-1304473979,1
BZID-1304419856,2
BZID-1304425839,1
BZID-1304416297,10
BZID-1304404612,12
BZID-1304426045,2
BZID-1304410588,5
BZID-1304558024,1
BZID-1304396659,1
BZID-1304424346,8
BZID-1304379414,5
BZID-1304479083,1
BZID-1304420444,5
BZID-1304350117,1
BZID-1304387706,1
BZID-1304476596,2
BZID-1304416215,1
BZID-1304362403,1
BZID-1304466442,1
BZID-1304609836,1
BZID-1304429643,4
BZID-1304435494,2
BZID-1304424332,3
BZID-1304424282,1
BZID-1304438515,1
BZID-1304595893,1
BZID-1304415757,1
BZID-1304479606,1
BZID-1304556621,3
BZID-1304566711,4
BZID-1304413975,2
BZID-1304437174,8
BZID-1304368763,7
BZID-1304433020,3
BZID-1304371385,1
BZID-1304464151,3
BZID-1304463241,2
BZID-1304420441,7
BZID-1304429361,2
BZID-1304467183,2
BZID-1304397162,2
BZID-1304419666,3
BZID-1304414032,2
BZID-1304605897,2
BZID-1304470122,2
BZID-1304545876,2
BZID-1304414939,2
BZID-1304407940,1
BZID-1304416187,2
BZID-1304371588,3
BZID-1304393774,9
BZID-1304471188,2
BZID-1304390292,1
BZID-1304399075,1
BZID-1304382675,1
BZID-1304396889,1
BZID-1304435560,3
BZID-1304426044,13
BZID-1304413658,1
BZID-1304417029,1
BZID-1304422102,5
BZID-1304365719,1
BZID-1304360090,1
BZID-1304464114,1
BZID-1304407986,1
BZID-1304356513,1
BZID-1304386104,12
BZID-1304396640,2
BZID-1304414455,3
BZID-1304422153,2
BZID-1304361638,1
BZID-1304545712,1
BZID-1304406452,1
BZID-1304383274,4
BZID-1304385935,1
BZID-1304473391,1
BZID-1304438968,6
BZID-1304449693,2
BZID-1304420227,1
BZID-1304465220,1
BZID-1304408869,11
BZID-1304463394,2
BZID-1304387838,2
BZID-1304378830,1
BZID-1304388427,3
BZID-1304414014,1
BZID-1304418157,4
BZID-1304470410,2
BZID-1304441566,1
BZID-1304373074,2
BZID-1304420483,1
BZID-1304448599,3
BZID-1304376857,1
BZID-1304371348,3
BZID-1304379335,1
BZID-1304384486,2
BZID-1304357610,6
BZID-1304367103,1
BZID-1304368316,3
BZID-1304427180,1
BZID-1304421289,5
BZID-1304402624,2
BZID-1304417608,2
BZID-1304421650,1
BZID-1304385895,3
BZID-1304478266,4
BZID-1304531075,1
BZID-1304460473,9
BZID-1304385684,1
BZID-1304471947,1
BZID-1304406884,4
BZID-1304465291,1
BZID-1304596524,2
BZID-1304364839,1
BZID-1304445342,2
BZID-1304575222,10
BZID-1304438673,1
BZID-1304414594,1
BZID-1304367296,3
BZID-1304416901,1
BZID-1304441939,1
BZID-1304365570,1
BZID-1304417899,5
BZID-1304398686,1
BZID-1304557928,3
BZID-1304443551,3
BZID-1304464860,2
BZID-1304437856,8
BZID-1304412564,1
BZID-1304596350,1
BZID-1304469699,1
BZID-1304403269,1
BZID-1304610337,1
BZID-1304473543,2
BZID-1304377243,1
BZID-1304392266,1
BZID-1304597306,1
BZID-1304446271,2
BZID-1304552661,1
BZID-1304428768,1
BZID-1304363136,1
BZID-1304438877,2
BZID-1304462843,4
BZID-1304385493,2
BZID-1304373278,3
BZID-1304463252,1
BZID-1304417803,8
BZID-1304424683,1
BZID-1304449960,2
BZID-1304373231,1
BZID-1304425263,1
BZID-1304419175,6
BZID-1304449802,4
BZID-1304366880,1
BZID-1304590375,1
BZID-1304420186,2
BZID-1304352856,1
BZID-1304441757,1
BZID-1304577809,8
BZID-1304476870,5
BZID-1304436752,1
BZID-1304435659,1
BZID-1304424639,2
BZID-1304426389,2
BZID-1304426686,2
BZID-1304416935,3
BZID-1304450121,8
BZID-1304416599,2
BZID-1304417554,1
BZID-1304570047,1
BZID-1304466714,1
BZID-1304404818,1
BZID-1304438074,2
BZID-1304421617,5
BZID-1304443953,1
BZID-1304372508,7
BZID-1304415906,7
BZID-1304446620,6
BZID-1304389098,2
BZID-1304469185,2
BZID-1304400740,1
BZID-1304608667,1
BZID-1304423156,3
BZID-1304577605,1
BZID-1304436047,3
BZID-1304417221,11
BZID-1304596804,1
BZID-1304597790,2
BZID-1304391686,1
BZID-1304361434,1
BZID-1304434678,1
BZID-1304424020,4
BZID-1304430715,8
BZID-1304420208,2
BZID-1304414738,3
BZID-1304403271,3
BZID-1304566781,1
BZID-1304599378,6
BZID-1304460252,3
BZID-1304378476,4
BZID-1304357581,1
BZID-1304368068,9
BZID-1304420281,2
BZID-1304436792,2
BZID-1304424596,2
BZID-1304402191,1
BZID-1304424700,2
BZID-1304474600,1
BZID-1304388020,1
BZID-1304435505,1
BZID-1304470553,2
BZID-1304364483,1
BZID-1304349354,3
BZID-1304476098,3
BZID-1304384015,2
BZID-1304456197,2
BZID-1304437989,4
BZID-1304413956,4
BZID-1304388754,1
BZID-1304380965,1
BZID-1304435158,2
BZID-1304413991,2
BZID-1304598028,1
BZID-1304437836,8
BZID-1304427680,1
BZID-1304352753,2
BZID-1304411094,2
BZID-1304386119,3
BZID-1304409850,2
BZID-1304373284,1
BZID-1304460644,1
BZID-1304430675,1
BZID-1304417922,1
BZID-1304428473,1
BZID-1304417902,3
BZID-1304595741,3
BZID-1304419547,2
BZID-1304391828,1
BZID-1304386806,1
BZID-1304406126,1
BZID-1304385771,1
BZID-1304432320,1
BZID-1304352675,1
BZID-1304551381,2
BZID-1304409593,1
BZID-1304417313,7
BZID-1304597322,1
BZID-1304436930,2
BZID-1304426775,3
BZID-1304390124,1
BZID-1304388870,1
BZID-1304467229,1
BZID-1304450529,1
BZID-1304411000,2
BZID-1304374722,1
BZID-1304405840,3
BZID-1304428366,6
BZID-1304455253,3
BZID-1304396368,1
BZID-1304412829,1
BZID-1304476495,3
BZID-1304603256,2
BZID-1304478035,1
BZID-1304376590,1
BZID-1304372699,1
BZID-1304450876,2
BZID-1304471225,2
BZID-1304424377,1
BZID-1304377845,4
BZID-1304550612,3
BZID-1304408784,2
BZID-1304380260,4
BZID-1304391865,1
BZID-1304477093,2
BZID-1304435812,6
BZID-1304439124,2
BZID-1304397749,1
BZID-1304475088,2
BZID-1304388537,1
BZID-1304473037,1
BZID-1304465375,1
BZID-1304408150,6
BZID-1304428519,1
BZID-1304392287,5
BZID-1304450413,1
BZID-1304407679,3
BZID-1304363415,5
BZID-1304365473,1
BZID-1304608209,1
BZID-1304444499,1
BZID-1304373040,1
BZID-1304429648,2
BZID-1304441870,1
BZID-1304388820,1
BZID-1304566334,1
BZID-1304413087,1
BZID-1304436257,15
BZID-1304529948,1
BZID-1304576899,2
BZID-1304419292,2
BZID-1304427102,2
BZID-1304544373,1
BZID-1304400024,2
BZID-1304598332,3
BZID-1304462161,1
BZID-1304459252,3
BZID-1304404252,3
BZID-1304452298,5
BZID-1304444038,1
BZID-1304447503,2
BZID-1304370919,8
BZID-1304459635,1
BZID-1304360108,2
BZID-1304598178,1
BZID-1304389196,2
BZID-1304364242,10
BZID-1304418224,8
BZID-1304461067,2
BZID-1304426467,1
BZID-1304434950,4
BZID-1304441877,2
BZID-1304390698,1
BZID-1304374434,2
BZID-1304366983,3
BZID-1304603467,1
BZID-1304397687,2
BZID-1304425129,3
BZID-1304413196,1
BZID-1304464974,3
BZID-1304470099,2
BZID-1304448399,2
BZID-1304394354,2
BZID-1304438078,2
BZID-1304374216,2
BZID-1304436321,4
BZID-1304478141,1
BZID-1304473319,1
BZID-1304364825,2
BZID-1304434104,1
BZID-1304474901,4
BZID-1304417474,1
BZID-1304451237,3
BZID-1304546158,1
BZID-1304548523,2
BZID-1304387097,2
BZID-1304551122,2
BZID-1304606984,1
BZID-1304384484,5
BZID-1304426253,1
BZID-1304449605,4
BZID-1304446773,1
BZID-1304475352,1
BZID-1304410434,3
BZID-1304414591,1
BZID-1304442530,1
BZID-1304430754,2
BZID-1304607324,2
BZID-1304597624,2
BZID-1304359325,1
BZID-1304419070,3
BZID-1304464724,1
BZID-1304438189,1
BZID-1304432223,1
BZID-1304403867,1
BZID-1304397795,1
BZID-1304412456,1
BZID-1304461722,4
BZID-1304461004,1
BZID-1304461360,1
BZID-1304413696,3
BZID-1304393979,4
BZID-1304463277,1
BZID-1304461784,1
BZID-1304441042,1
BZID-1304384287,3
BZID-1304375133,4
BZID-1304463216,2
BZID-1304411581,1
BZID-1304451246,2
BZID-1304364005,2
BZID-1304402305,4
BZID-1304357305,2
BZID-1304391264,1
BZID-1304403353,2
BZID-1304456106,2
BZID-1304468632,2
BZID-1304574869,4
BZID-1304429459,11
BZID-1304399359,4
BZID-1304569890,1
BZID-1304596635,1
BZID-1304467442,3
BZID-1304414457,1
BZID-1304377978,1
BZID-1304417719,3
BZID-1304400941,6
BZID-1304550247,1
BZID-1304420021,1
BZID-1304384662,1
BZID-1304382223,1
BZID-1304599310,2
BZID-1304425703,1
BZID-1304598173,1
BZID-1304428106,1
BZID-1304445719,3
BZID-1304545895,1
BZID-1304435037,1
BZID-1304435425,2
BZID-1304416659,1
BZID-1304565193,1
BZID-1304421183,2
BZID-1304429687,1
BZID-1304446887,1
BZID-1304609178,2
BZID-1304412683,1
BZID-1304448736,4
BZID-1304479565,2
BZID-1304364736,6
BZID-1304429962,2
BZID-1304411784,3
BZID-1304604436,3
BZID-1304399703,1
BZID-1304409294,1
BZID-1304608824,2
BZID-1304431829,2
BZID-1304447219,2
BZID-1304391992,1
BZID-1304566350,3
BZID-1304446886,1
BZID-1304436025,5
BZID-1304408938,1
BZID-1304454104,2
BZID-1304450766,3
BZID-1304604877,6
BZID-1304476562,2
BZID-1304430636,3
BZID-1304385451,2
BZID-1304352271,1
BZID-1304356839,1
BZID-1304405998,3
BZID-1304383812,2
BZID-1304376713,1
BZID-1304548256,3
BZID-1304405695,1
BZID-1304477337,3
BZID-1304412305,1
BZID-1304359780,1
BZID-1304410232,1
BZID-1304381093,2
BZID-1304464058,2
BZID-1304566555,1
BZID-1304420154,3
BZID-1304385209,1
BZID-1304546657,2
BZID-1304407974,2
BZID-1304431463,2
BZID-1304351450,4
BZID-1304388215,1
BZID-1304552799,1
BZID-1304367042,14
BZID-1304371216,3
BZID-1304473367,2
BZID-1304419132,2
