businessid,total_visits
BZID-1304420620,2
BZID-1304424336,3
BZID-1304434361,1
BZID-1304402219,1
BZID-1304364868,2
BZID-1304407036,1
BZID-1304368868,1
BZID-1304372030,2
BZID-1304357454,1
BZID-1304400337,2
BZID-1304361967,2
BZID-1304378761,1
BZID-1304418217,1
BZID-1304466557,2
BZID-1304432827,2
BZID-1304428475,1
BZID-1304365051,2
BZID-1304429477,1
BZID-1304390494,1
BZID-1304386907,1
BZID-1304361380,1
BZID-1304405304,3
BZID-1304408351,1
BZID-1304424658,1
BZID-1304439110,1
BZID-1304457995,1
BZID-1304402966,5
BZID-1304419431,2
BZID-1304412244,1
BZID-1304418074,2
BZID-1304423624,1
BZID-1304365428,1
BZID-1304359888,2
BZID-1304382740,1
BZID-1304419511,1
BZID-1304383385,1
BZID-1304421314,2
BZID-1304462450,1
BZID-1304399698,1
BZID-1304393826,1
BZID-1304456019,2
BZID-1304417577,2
BZID-1304407035,2
BZID-1304405924,2
BZID-1304412893,1
BZID-1304386107,1
BZID-1304465569,1
BZID-1304423664,1
BZID-1304414145,2
BZID-1304368250,1
BZID-1304401177,2
BZID-1304436698,1
BZID-1304378904,2
BZID-1304380117,2
BZID-1304413957,2
BZID-1304358973,2
BZID-1304457345,1
BZID-1304367240,1
BZID-1304472249,3
BZID-1304403899,3
BZID-1304564285,1
BZID-1304459902,1
BZID-1304477018,3
BZID-1304368734,2
BZID-1304424140,3
BZID-1304477530,1
BZID-1304416071,1
BZID-1304465307,1
BZID-1304475815,7
BZID-1304435183,1
BZID-1304373778,1
BZID-1304465579,1
BZID-1304376503,1
BZID-1304413073,1
BZID-1304468701,1
BZID-1304435919,2
BZID-1304408998,1
BZID-1304428704,3
BZID-1304411844,1
BZID-1304473804,3
BZID-1304441858,2
BZID-1304350187,1
BZID-1304406301,1
BZID-1304418527,1
BZID-1304475327,7
BZID-1304384239,3
BZID-1304408100,1
BZID-1304383743,2
BZID-1304415341,2
BZID-1304472280,3
BZID-1304417782,2
BZID-1304364497,1
BZID-1304418722,4
BZID-1304461212,2
BZID-1304420636,2
BZID-1304438659,2
BZID-1304416472,1
BZID-1304556770,1
BZID-1304405898,4
BZID-1304405629,1
BZID-1304349593,1
BZID-1304359158,1
BZID-1304401105,2
BZID-1304360521,2
BZID-1304385312,1
BZID-1304576978,3
BZID-1304363317,3
BZID-1304408535,2
BZID-1304596024,2
BZID-1304419843,1
BZID-1304399003,1
BZID-1304373158,1
BZID-1304401914,2
BZID-1304425015,1
BZID-1304419812,2
BZID-1304448155,2
BZID-1304415353,1
BZID-1304411293,1
BZID-1304456297,1
BZID-1304466135,2
BZID-1304375561,1
BZID-1304351080,2
BZID-1304389012,2
BZID-1304475497,3
BZID-1304417311,1
BZID-1304399336,3
BZID-1304388603,4
BZID-1304373274,2
BZID-1304596895,3
BZID-1304402867,2
BZID-1304421809,2
BZID-1304351245,1
BZID-1304402415,1
BZID-1304383939,1
BZID-1304399038,1
BZID-1304438949,1
BZID-1304430103,1
BZID-1304469142,1
BZID-1304361298,3
BZID-1304430062,2
BZID-1304378882,1
BZID-1304414515,1
BZID-1304353494,2
BZID-1304371706,1
BZID-1304455770,1
BZID-1304473484,1
BZID-1304406347,2
BZID-1304368656,2
BZID-1304442516,1
BZID-1304385022,1
BZID-1304389370,3
BZID-1304413380,1
BZID-1304410860,1
BZID-1304418326,2
BZID-1304411304,4
BZID-1304426223,1
BZID-1304410904,3
BZID-1304438459,1
BZID-1304371803,2
BZID-1304413951,3
BZID-1304350225,2
BZID-1304469335,2
BZID-1304468689,4
BZID-1304389750,2
BZID-1304406346,3
BZID-1304458150,2
BZID-1304415230,2
BZID-1304398004,2
BZID-1304429335,1
BZID-1304389955,1
BZID-1304429130,1
BZID-1304359903,2
BZID-1304388099,2
BZID-1304466875,1
BZID-1304421391,2
BZID-1304600933,2
BZID-1304472494,4
BZID-1304422369,3
BZID-1304373842,3
BZID-1304399569,2
BZID-1304351217,2
BZID-1304399563,1
BZID-1304383309,1
BZID-1304410390,4
BZID-1304362917,1
BZID-1304430624,1
BZID-1304429364,2
BZID-1304385724,1
BZID-1304383810,1
BZID-1304384670,2
BZID-1304384872,2
BZID-1304421651,1
BZID-1304397640,5
BZID-1304435334,1
BZID-1304390937,2
BZID-1304392157,4
BZID-1304386755,3
BZID-1304369563,2
BZID-1304383162,1
BZID-1304377529,4
BZID-1304411032,2
BZID-1304363904,2
BZID-1304404346,3
BZID-1304464178,1
BZID-1304399039,1
BZID-1304451448,1
BZID-1304398887,2
BZID-1304416015,1
BZID-1304567691,1
BZID-1304418072,1
BZID-1304392513,4
BZID-1304358263,2
BZID-1304358898,3
BZID-1304392037,2
BZID-1304388252,3
BZID-1304376749,2
BZID-1304395084,3
BZID-1304393788,2
BZID-1304382198,1
BZID-1304388523,3
BZID-1304372723,1
BZID-1304375767,1
BZID-1304389563,1
BZID-1304367456,2
BZID-1304447177,2
BZID-1304456637,2
BZID-1304438553,4
BZID-1304424209,1
BZID-1304604595,1
BZID-1304596058,1
BZID-1304412362,2
BZID-1304384470,2
BZID-1304359439,2
BZID-1304391642,2
BZID-1304396207,1
BZID-1304414549,2
BZID-1304424975,2
BZID-1304411503,1
BZID-1304449286,1
BZID-1304365333,1
BZID-1304470962,1
BZID-1304463158,2
BZID-1304384016,1
BZID-1304383611,2
BZID-1304395895,1
BZID-1304417736,3
BZID-1304374606,1
BZID-1304420665,4
BZID-1304597945,1
BZID-1304394521,3
BZID-1304411414,2
BZID-1304440933,3
BZID-1304418414,2
BZID-1304383094,1
BZID-1304410958,1
BZID-1304382575,1
BZID-1304462286,1
BZID-1304431095,4
BZID-1304396537,2
BZID-1304381369,1
BZID-1304440408,3
BZID-1304412178,2
BZID-1304576970,1
BZID-1304425130,1
BZID-1304462301,4
BZID-1304375541,2
BZID-1304379559,2
BZID-1304596223,1
BZID-1304392090,4
BZID-1304448710,1
BZID-1304426167,1
BZID-1304356557,1
BZID-1304401930,2
BZID-1304415385,2
BZID-1304417470,1
BZID-1304389531,3
BZID-1304413033,2
BZID-1304411705,1
BZID-1304410751,1
BZID-1304550933,1
BZID-1304475161,1
BZID-1304424128,1
BZID-1304421574,1
BZID-1304430271,1
BZID-1304367882,1
BZID-1304374150,1
BZID-1304389172,1
BZID-1304398106,2
BZID-1304409320,1
BZID-1304466248,1
BZID-1304440552,2
BZID-1304416434,1
BZID-1304607833,1
BZID-1304469158,1
BZID-1304449243,1
BZID-1304381466,2
BZID-1304395801,1
BZID-1304406651,1
BZID-1304459095,1
BZID-1304420218,1
BZID-1304397955,1
BZID-1304453311,1
BZID-1304392239,2
BZID-1304421448,1
BZID-1304434573,1
BZID-1304390704,1
BZID-1304390608,2
BZID-1304402087,1
BZID-1304430982,1
BZID-1304401532,1
BZID-1304406441,2
BZID-1304371788,1
BZID-1304357228,1
BZID-1304429186,1
BZID-1304398032,1
BZID-1304421411,1
BZID-1304604011,1
BZID-1304458134,1
BZID-1304356110,1
BZID-1304438227,2
BZID-1304376997,1
BZID-1304371535,5
BZID-1304392533,1
BZID-1304437078,2
BZID-1304411300,1
BZID-1304388647,1
BZID-1304370328,1
BZID-1304610811,1
BZID-1304351072,1
BZID-1304438190,1
BZID-1304421057,1
BZID-1304397468,1
BZID-1304461537,1
BZID-1304422993,2
BZID-1304425901,1
BZID-1304430674,1
BZID-1304406712,1
BZID-1304397522,1
BZID-1304368018,1
BZID-1304414831,2
BZID-1304400872,1
BZID-1304420955,1
BZID-1304395081,1
BZID-1304606351,1
BZID-1304402248,1
BZID-1304383453,1
BZID-1304432184,1
BZID-1304349434,1
BZID-1304451968,1
BZID-1304446523,1
BZID-1304459234,2
BZID-1304445423,2
BZID-1304352719,2
BZID-1304388381,1
BZID-1304368275,2
BZID-1304430843,1
BZID-1304381798,1
BZID-1304391857,2
BZID-1304407647,1
BZID-1304366091,1
BZID-1304406534,1
BZID-1304415517,1
BZID-1304410719,1
BZID-1304405126,1
BZID-1304380831,2
BZID-1304406615,1
BZID-1304463622,1
BZID-1304554811,1
BZID-1304447790,2
BZID-1304449992,1
BZID-1304438899,1
BZID-1304428537,1
BZID-1304443858,1
BZID-1304596186,3
BZID-1304409187,1
BZID-1304370021,1
BZID-1304392134,1
BZID-1304566608,1
BZID-1304436758,1
BZID-1304363426,1
BZID-1304397909,1
BZID-1304366666,1
BZID-1304415395,1
BZID-1304555130,1
BZID-1304404572,1
BZID-1304479571,1
BZID-1304603864,1
BZID-1304418807,1
BZID-1304427273,1
BZID-1304399011,1
BZID-1304413879,2
BZID-1304423995,1
BZID-1304459951,2
BZID-1304358732,1
BZID-1304467559,2
BZID-1304394693,1
BZID-1304458429,2
BZID-1304349555,1
BZID-1304377653,2
BZID-1304451145,1
BZID-1304459904,1
BZID-1304389103,2
BZID-1304391989,3
BZID-1304425098,1
BZID-1304402126,1
BZID-1304470408,1
BZID-1304416609,1
BZID-1304395786,1
BZID-1304357732,1
BZID-1304459399,1
BZID-1304415893,2
BZID-1304432304,1
BZID-1304388304,1
BZID-1304360343,1
BZID-1304360338,2
BZID-1304363822,1
BZID-1304433695,1
BZID-1304350278,1
BZID-1304382781,1
BZID-1304381585,1
BZID-1304464527,1
BZID-1304405243,1
BZID-1304398242,1
BZID-1304423750,1
BZID-1304417314,1
BZID-1304600398,1
BZID-1304420489,1
BZID-1304435366,1
BZID-1304378291,1
BZID-1304424676,1
BZID-1304413524,1
BZID-1304420787,1
BZID-1304420731,1
BZID-1304423475,1
BZID-1304409616,1
BZID-1304369443,1
BZID-1304398281,1
BZID-1304414894,1
BZID-1304361783,1
BZID-1304369389,1
BZID-1304382170,1
BZID-1304598488,1
BZID-1304569721,1
BZID-1304355325,2
BZID-1304411123,1
BZID-1304419883,1
BZID-1304406739,1
BZID-1304416682,1
BZID-1304360773,1
BZID-1304423425,1
BZID-1304417551,2
BZID-1304358660,2
BZID-1304383577,1
BZID-1304391833,1
BZID-1304428050,1
BZID-1304407897,1
BZID-1304411733,1
BZID-1304349816,1
BZID-1304392251,1
BZID-1304565087,1
BZID-1304363515,1
BZID-1304607303,1
BZID-1304423138,1
BZID-1304406624,1
BZID-1304415132,1
BZID-1304374169,1
BZID-1304396644,1
BZID-1304422791,1
BZID-1304368735,1
BZID-1304417964,1
BZID-1304435218,1
BZID-1304381378,1
BZID-1304427245,1
BZID-1304368436,1
BZID-1304436594,1
BZID-1304422790,1
BZID-1304424854,1
BZID-1304398937,2
BZID-1304412327,1
BZID-1304393008,1
BZID-1304384371,2
BZID-1304406231,2
BZID-1304447620,1
BZID-1304387520,1
BZID-1304410664,1
BZID-1304417600,1
BZID-1304424803,1
BZID-1304409947,1
BZID-1304450412,1
BZID-1304545805,1
BZID-1304410429,1
BZID-1304417226,2
BZID-1304411893,1
BZID-1304397373,1
BZID-1304426381,1
BZID-1304360383,2
BZID-1304451517,1
BZID-1304373484,1
BZID-1304424771,1
BZID-1304433817,1
BZID-1304426607,1
BZID-1304419216,1
BZID-1304479095,1
BZID-1304430140,1
BZID-1304413335,2
BZID-1304417103,1
BZID-1304358331,2
BZID-1304377822,1
BZID-1304441238,1
BZID-1304390752,1
BZID-1304410678,1
BZID-1304383579,1
BZID-1304375560,1
BZID-1304392496,1
BZID-1304386445,1
BZID-1304416555,2
BZID-1304604013,1
BZID-1304416482,1
BZID-1304438050,1
BZID-1304422847,1
BZID-1304390969,1
BZID-1304569590,1
BZID-1304559287,1
BZID-1304378057,1
BZID-1304418866,1
BZID-1304394231,1
BZID-1304407637,1
BZID-1304607551,1
BZID-1304399240,1
BZID-1304360169,1
BZID-1304427207,1
BZID-1304407342,1
BZID-1304358205,1
BZID-1304416032,1
BZID-1304381084,1
BZID-1304410815,1
BZID-1304419845,1
BZID-1304378436,1
BZID-1304411868,1
BZID-1304418204,1
BZID-1304423485,1
BZID-1304418960,1
BZID-1304369811,1
BZID-1304428810,1
BZID-1304416227,1
BZID-1304364571,1
BZID-1304359124,1
BZID-1304396682,1
BZID-1304447957,1
BZID-1304410836,1
BZID-1304377022,1
BZID-1304435499,1
BZID-1304403804,1
BZID-1304437216,1
BZID-1304410681,1
BZID-1304422302,1
BZID-1304435575,1
BZID-1304395213,1
BZID-1304460901,1
BZID-1304431544,1
BZID-1304425431,1
BZID-1304451253,1
BZID-1304438842,1
BZID-1304401649,1
BZID-1304423728,1
BZID-1304360264,1
BZID-1304378179,1
BZID-1304611010,1
BZID-1304422189,1
BZID-1304371943,1
BZID-1304421897,1
BZID-1304463971,1
BZID-1304401488,1
BZID-1304408107,1
BZID-1304408463,1
BZID-1304432592,1
BZID-1304361225,1
BZID-1304392429,1
BZID-1304400166,1
BZID-1304411804,1
BZID-1304392843,1
BZID-1304404655,1
BZID-1304560091,1
BZID-1304362363,1
BZID-1304415961,1
BZID-1304376659,1
BZID-1304405050,1
BZID-1304392866,2
BZID-1304429338,1
BZID-1304428615,1
BZID-1304407657,1
BZID-1304565018,1
BZID-1304458622,1
BZID-1304391816,1
BZID-1304419113,1
BZID-1304460625,1
BZID-1304392613,1
BZID-1304417627,1
BZID-1304367319,1
BZID-1304435268,1
BZID-1304428184,1
BZID-1304420947,1
BZID-1304415277,1
BZID-1304397200,1
BZID-1304393687,1
BZID-1304383520,1
BZID-1304462142,1
BZID-1304366757,1
BZID-1304356587,1
BZID-1304407837,1
BZID-1304403401,1
BZID-1304413433,1
BZID-1304381085,1
BZID-1304361626,4
BZID-1304351599,1
BZID-1304422090,1
BZID-1304425165,1
BZID-1304383205,3
BZID-1304471174,2
BZID-1304397920,6
BZID-1304393412,2
BZID-1304396413,1
BZID-1304606031,4
BZID-1304406083,1
BZID-1304375253,1
BZID-1304361410,1
BZID-1304408625,1
BZID-1304362032,1
BZID-1304466682,3
BZID-1304368326,1
BZID-1304384672,2
BZID-1304381580,2
BZID-1304411666,2
BZID-1304404912,1
BZID-1304399465,1
BZID-1304431951,4
BZID-1304432334,4
BZID-1304390258,2
BZID-1304409974,1
BZID-1304425558,4
BZID-1304603289,1
BZID-1304397984,2
BZID-1304430908,2
BZID-1304451681,4
BZID-1304458208,2
BZID-1304435335,1
BZID-1304368015,2
BZID-1304415325,2
BZID-1304400466,2
BZID-1304420426,2
BZID-1304397472,1
BZID-1304418729,2
BZID-1304606403,2
BZID-1304458329,1
BZID-1304447703,1
BZID-1304459230,1
BZID-1304359193,3
BZID-1304419263,1
BZID-1304381125,1
BZID-1304460294,1
BZID-1304350603,1
BZID-1304420683,1
BZID-1304409465,4
BZID-1304447797,1
BZID-1304401334,2
BZID-1304438250,2
BZID-1304418260,2
BZID-1304406158,2
BZID-1304458226,2
BZID-1304409799,2
BZID-1304395343,1
BZID-1304410308,2
BZID-1304379920,1
BZID-1304410445,2
BZID-1304376837,1
BZID-1304396924,2
BZID-1304397647,1
BZID-1304444208,2
BZID-1304372395,2
BZID-1304437930,1
BZID-1304366029,2
BZID-1304436684,1
BZID-1304403142,2
BZID-1304396415,4
BZID-1304360485,2
BZID-1304565461,1
BZID-1304356273,1
BZID-1304351591,2
BZID-1304456994,1
BZID-1304392535,1
BZID-1304417283,2
BZID-1304472907,2
BZID-1304476057,2
BZID-1304396309,2
BZID-1304407881,3
BZID-1304360426,2
BZID-1304367278,8
BZID-1304426906,1
BZID-1304382077,2
BZID-1304412889,1
BZID-1304417665,1
BZID-1304423457,2
BZID-1304375939,3
BZID-1304463223,2
BZID-1304479136,1
BZID-1304456840,2
BZID-1304351087,2
BZID-1304438821,2
BZID-1304367235,2
BZID-1304457758,1
BZID-1304375582,3
BZID-1304382257,2
BZID-1304440160,1
BZID-1304396447,2
BZID-1304456063,3
BZID-1304375823,1
BZID-1304401833,1
BZID-1304389683,2
BZID-1304461164,3
BZID-1304389524,1
BZID-1304377335,3
BZID-1304411871,2
BZID-1304381992,1
BZID-1304359771,1
BZID-1304436962,3
BZID-1304418661,1
BZID-1304437136,2
BZID-1304374114,2
BZID-1304577309,3
BZID-1304360068,3
BZID-1304379643,1
BZID-1304380373,1
BZID-1304411057,2
BZID-1304363381,3
BZID-1304446202,2
BZID-1304409847,3
BZID-1304596974,1
BZID-1304430652,1
BZID-1304374096,4
BZID-1304415783,2
BZID-1304380963,1
BZID-1304418057,1
BZID-1304414542,2
BZID-1304408751,1
BZID-1304428562,1
BZID-1304380583,2
BZID-1304414152,2
BZID-1304384189,1
BZID-1304387009,1
BZID-1304423335,1
BZID-1304395335,2
BZID-1304388774,1
BZID-1304555273,1
BZID-1304456026,1
BZID-1304393964,3
BZID-1304558196,1
BZID-1304382011,1
BZID-1304598364,1
BZID-1304399020,1
BZID-1304393252,1
BZID-1304407555,1
BZID-1304451419,1
BZID-1304422470,1
BZID-1304400990,1
BZID-1304430669,1
BZID-1304429534,1
BZID-1304415786,1
BZID-1304452967,1
BZID-1304359861,1
BZID-1304413970,1
BZID-1304398625,1
BZID-1304397767,2
BZID-1304418721,2
BZID-1304406303,4
BZID-1304358875,2
BZID-1304418095,3
BZID-1304464019,1
BZID-1304391011,3
BZID-1304417703,3
BZID-1304422633,1
BZID-1304353351,2
BZID-1304384378,1
BZID-1304358766,3
BZID-1304393223,1
BZID-1304359989,2
BZID-1304374764,1
BZID-1304438665,1
BZID-1304478512,2
BZID-1304449116,2
BZID-1304386704,1
BZID-1304416201,2
BZID-1304438409,2
BZID-1304374421,2
BZID-1304391087,1
BZID-1304466509,2
BZID-1304363437,2
BZID-1304430804,1
BZID-1304539959,1
BZID-1304418514,3
BZID-1304396668,2
BZID-1304398095,2
BZID-1304358304,1
BZID-1304392817,3
BZID-1304429766,1
BZID-1304388862,2
BZID-1304394379,2
BZID-1304393665,1
BZID-1304430867,1
BZID-1304417858,3
BZID-1304360152,2
BZID-1304392999,2
BZID-1304408979,3
BZID-1304394418,1
BZID-1304414667,2
BZID-1304406178,3
BZID-1304359756,3
BZID-1304466380,3
BZID-1304376597,1
BZID-1304427874,1
BZID-1304382255,1
BZID-1304448946,2
BZID-1304466926,2
BZID-1304384908,1
BZID-1304442895,1
BZID-1304366088,1
BZID-1304418741,2
BZID-1304379535,2
BZID-1304420216,1
BZID-1304407552,3
BZID-1304425381,1
BZID-1304360713,2
BZID-1304405718,1
BZID-1304392508,1
BZID-1304368025,2
BZID-1304391013,2
BZID-1304459697,1
BZID-1304368747,2
BZID-1304424976,1
BZID-1304609728,1
BZID-1304359814,1
BZID-1304414455,1
BZID-1304422687,1
BZID-1304419025,1
BZID-1304417709,1
BZID-1304360407,1
BZID-1304429456,1
BZID-1304405695,1
BZID-1304436035,1
BZID-1304417019,1
BZID-1304394474,2
BZID-1304385719,1
BZID-1304385788,1
BZID-1304417046,1
BZID-1304382906,1
BZID-1304367733,2
BZID-1304458721,1
BZID-1304417063,1
BZID-1304422247,1
BZID-1304399871,1
BZID-1304359633,1
BZID-1304416048,1
BZID-1304441359,1
BZID-1304380131,1
BZID-1304471857,1
BZID-1304410221,1
BZID-1304382604,1
BZID-1304420275,2
BZID-1304370993,1
BZID-1304449960,1
BZID-1304393173,1
BZID-1304414014,1
BZID-1304412285,1
BZID-1304367307,1
BZID-1304410194,1
BZID-1304367313,1
BZID-1304373040,1
BZID-1304417331,1
BZID-1304370729,1
BZID-1304382264,1
BZID-1304371462,1
BZID-1304474725,1
BZID-1304363205,1
BZID-1304420125,1
BZID-1304438225,1
BZID-1304360954,1
BZID-1304383656,1
BZID-1304395596,1
BZID-1304462955,1
BZID-1304406015,1
BZID-1304428366,1
BZID-1304549051,1
BZID-1304448567,1
BZID-1304579452,1
BZID-1304388856,1
BZID-1304409168,1
BZID-1304474423,1
BZID-1304427102,1
BZID-1304425146,1
BZID-1304408784,1
BZID-1304397916,1
BZID-1304441851,1
BZID-1304405717,1
BZID-1304408479,1
BZID-1304386330,1
BZID-1304356794,1
BZID-1304598830,1
BZID-1304447448,1
BZID-1304460476,1
BZID-1304430777,1
BZID-1304610227,1
BZID-1304606440,1
BZID-1304402758,1
BZID-1304421371,1
BZID-1304375134,1
BZID-1304377807,1
BZID-1304362481,1
BZID-1304383765,1
BZID-1304447728,1
BZID-1304351810,1
BZID-1304404733,1
BZID-1304372813,2
BZID-1304425844,1
BZID-1304411784,1
BZID-1304420195,1
BZID-1304428519,1
BZID-1304464312,1
BZID-1304391615,1
BZID-1304428157,1
BZID-1304407986,1
BZID-1304610109,1
BZID-1304410111,1
BZID-1304416802,1
BZID-1304383738,1
BZID-1304422102,1
BZID-1304391098,1
BZID-1304427853,1
BZID-1304409032,2
BZID-1304352788,1
BZID-1304604734,1
BZID-1304427680,1
BZID-1304358513,1
BZID-1304383568,1
BZID-1304417455,1
BZID-1304460977,1
BZID-1304421940,1
BZID-1304375227,1
BZID-1304387097,1
BZID-1304428178,1
BZID-1304427337,1
BZID-1304599378,1
BZID-1304405212,1
BZID-1304438259,1
BZID-1304405960,1
BZID-1304378867,1
BZID-1304373541,1
BZID-1304416769,1
BZID-1304607098,1
BZID-1304424876,1
BZID-1304361165,1
BZID-1304420770,1
BZID-1304391887,1
BZID-1304393663,1
BZID-1304470960,1
BZID-1304430715,1
BZID-1304366737,1
BZID-1304610702,1
BZID-1304419060,1
BZID-1304462511,1
BZID-1304441305,4
BZID-1304408681,2
BZID-1304376401,1
BZID-1304396367,1
BZID-1304375746,2
BZID-1304378836,1
BZID-1304566276,4
BZID-1304395373,1
BZID-1304400977,4
BZID-1304379405,2
BZID-1304403784,2
BZID-1304411757,1
BZID-1304362073,2
BZID-1304380632,1
BZID-1304371130,2
BZID-1304475480,2
BZID-1304352050,2
BZID-1304411810,3
BZID-1304388095,1
BZID-1304383474,2
BZID-1304381446,4
BZID-1304585947,1
BZID-1304359993,2
BZID-1304363084,3
BZID-1304381108,3
BZID-1304407822,1
BZID-1304393417,1
BZID-1304382497,1
BZID-1304409971,2
BZID-1304474411,3
BZID-1304429303,1
BZID-1304449056,1
BZID-1304430731,1
BZID-1304414231,1
BZID-1304368320,2
BZID-1304407319,1
BZID-1304368473,2
BZID-1304374935,3
BZID-1304390150,2
BZID-1304423284,1
BZID-1304391638,1
BZID-1304418709,1
BZID-1304418321,4
BZID-1304371877,1
BZID-1304450335,1
BZID-1304410206,1
BZID-1304398405,1
BZID-1304403545,1
BZID-1304409023,2
BZID-1304596182,1
BZID-1304410420,5
BZID-1304400916,1
BZID-1304418811,1
BZID-1304436443,1
BZID-1304414768,1
BZID-1304403968,3
BZID-1304420213,2
BZID-1304404060,1
BZID-1304413646,5
BZID-1304386115,3
BZID-1304427244,2
BZID-1304397939,1
BZID-1304409166,3
BZID-1304368110,1
BZID-1304413796,1
BZID-1304381831,2
BZID-1304419454,2
BZID-1304421113,2
BZID-1304377467,2
BZID-1304388755,1
BZID-1304413016,1
BZID-1304411670,2
BZID-1304371242,1
BZID-1304380981,1
BZID-1304416184,1
BZID-1304429126,1
BZID-1304358291,1
BZID-1304388948,1
BZID-1304463299,3
BZID-1304401383,1
BZID-1304466407,3
BZID-1304378877,2
BZID-1304391304,2
BZID-1304458159,1
BZID-1304394226,2
BZID-1304388958,1
BZID-1304608911,2
BZID-1304417930,1
BZID-1304462699,1
BZID-1304381047,2
BZID-1304375861,1
BZID-1304383022,3
BZID-1304409296,1
BZID-1304438881,2
BZID-1304438191,1
BZID-1304405116,2
BZID-1304381104,1
BZID-1304401390,1
BZID-1304422282,2
BZID-1304392325,5
BZID-1304389008,3
BZID-1304415785,1
BZID-1304349531,1
BZID-1304357783,1
BZID-1304437219,2
BZID-1304596122,1
BZID-1304429085,4
BZID-1304392785,1
BZID-1304352288,2
BZID-1304398101,2
BZID-1304398034,1
BZID-1304350105,3
BZID-1304377257,1
BZID-1304381875,1
BZID-1304404205,1
BZID-1304406461,7
BZID-1304363646,7
BZID-1304423466,1
BZID-1304388130,1
BZID-1304370421,2
BZID-1304564315,1
BZID-1304371765,3
BZID-1304479121,4
BZID-1304406645,1
BZID-1304419409,1
BZID-1304427205,2
BZID-1304439049,2
BZID-1304422034,2
BZID-1304421163,2
BZID-1304414472,2
BZID-1304608167,1
BZID-1304610052,1
BZID-1304417406,1
BZID-1304362829,2
BZID-1304381201,1
BZID-1304379195,2
BZID-1304371911,1
BZID-1304420790,2
BZID-1304473232,3
BZID-1304402590,1
BZID-1304416172,2
BZID-1304413779,1
BZID-1304374230,1
BZID-1304362744,1
BZID-1304421598,2
BZID-1304406486,1
BZID-1304413843,2
BZID-1304405884,1
BZID-1304376530,2
BZID-1304448905,3
BZID-1304608487,6
BZID-1304430784,1
BZID-1304438145,4
BZID-1304425728,1
BZID-1304384191,2
BZID-1304604831,1
BZID-1304470364,2
BZID-1304420693,2
BZID-1304393418,2
BZID-1304381458,1
BZID-1304422695,1
BZID-1304374188,2
BZID-1304416881,1
BZID-1304422546,1
BZID-1304415491,1
BZID-1304459242,1
BZID-1304362753,3
BZID-1304358105,1
BZID-1304428336,1
BZID-1304384320,2
BZID-1304404179,2
BZID-1304392556,1
BZID-1304363298,3
BZID-1304423136,1
BZID-1304418768,1
BZID-1304372356,1
BZID-1304551020,1
BZID-1304403644,2
BZID-1304379310,1
BZID-1304385445,1
BZID-1304390760,1
BZID-1304377883,2
BZID-1304405179,2
BZID-1304417479,1
BZID-1304400351,2
BZID-1304369698,1
BZID-1304422932,1
BZID-1304419272,1
BZID-1304397519,6
BZID-1304399857,1
BZID-1304395324,1
BZID-1304469269,3
BZID-1304423142,1
BZID-1304396513,1
BZID-1304419902,2
BZID-1304390919,2
BZID-1304428266,1
BZID-1304462156,2
BZID-1304610457,1
BZID-1304389210,1
BZID-1304605244,1
BZID-1304371134,2
BZID-1304385234,2
BZID-1304362378,1
BZID-1304390161,7
BZID-1304382313,1
BZID-1304392330,1
BZID-1304426938,1
BZID-1304352305,1
BZID-1304460900,1
BZID-1304448861,1
BZID-1304407860,4
BZID-1304364722,1
BZID-1304450957,1
BZID-1304430764,1
BZID-1304390090,1
BZID-1304401671,2
BZID-1304362619,3
BZID-1304423612,1
BZID-1304358849,3
BZID-1304444010,1
BZID-1304399413,1
BZID-1304375310,1
BZID-1304361365,3
BZID-1304426559,2
BZID-1304381328,1
BZID-1304363390,2
BZID-1304604785,1
BZID-1304408903,1
BZID-1304419539,1
BZID-1304378855,3
BZID-1304382578,1
BZID-1304362151,1
BZID-1304414029,1
BZID-1304418047,1
BZID-1304374819,1
BZID-1304595268,3
BZID-1304604894,1
BZID-1304435294,1
BZID-1304418173,3
BZID-1304410028,1
BZID-1304355285,1
BZID-1304386959,3
BZID-1304416807,2
BZID-1304611199,1
BZID-1304463134,1
BZID-1304350287,2
BZID-1304381613,2
BZID-1304420879,1
BZID-1304394640,2
BZID-1304463038,1
BZID-1304407578,1
BZID-1304409280,1
BZID-1304474644,2
BZID-1304429213,2
BZID-1304416764,1
BZID-1304428961,2
BZID-1304362531,2
BZID-1304465142,1
BZID-1304404286,2
BZID-1304397575,3
